accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
Q0QWG9	Mus musculus	Metazoa	1203		0	False	1
P84873	Hyoscyamus niger	Plants	97		0	False	2
P47050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	842		0	False	1
P97414	Mus musculus	Metazoa	668		0	False	5
P55072	Homo sapiens	Metazoa	806		0	False	5
Q03834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1242		0	False	1
P10276	Homo sapiens	Metazoa	462		0	False	4
P24309	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	405		0	False	2
Q02337	Bos taurus	Metazoa	344		0	False	4
Q9U2Z2	Caenorhabditis elegans	Metazoa	412		0	False	4
Q12432	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	401		0	False	4
Q18237	Caenorhabditis elegans	Metazoa	1076		0	False	5
Q6PDU7	Rattus norvegicus	Metazoa	103		0	False	4
Q8N5C7	Homo sapiens	Metazoa	304		0	False	2
P22141	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	198		0	False	3
P0CG48	Homo sapiens	Metazoa	685		0	False	4
D3YXK1	Mus musculus	Metazoa	519		0	False	5
P36606	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	468		0	True	2
Q02647	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	92		0	False	3
P18848	Homo sapiens	Metazoa	351		0	False	3
B9DHT4	Arabidopsis thaliana	Plants	710		0	False	1
O14523	Homo sapiens	Metazoa	706		0	True	2
A0JPL0	Rattus norvegicus	Metazoa	549		0	False	4
Q3UZD5	Mus musculus	Metazoa	596		0	False	1
O14802	Homo sapiens	Metazoa	1390		0	False	2
Q17TI5	Arabidopsis thaliana	Plants	344		0	False	1
Q9BQI0	Homo sapiens	Metazoa	150		0	False	3
Q96AV8	Homo sapiens	Metazoa	911		0	False	1
Q99PF5	Rattus norvegicus	Metazoa	721		0	False	1
Q6NZN1	Mus musculus	Metazoa	1644		0	False	4
Q9Y2Z4	Homo sapiens	Metazoa	477		0	False	5
Q7T1H5	Danio rerio	Metazoa	411		0	False	5
A1L188	Homo sapiens	Metazoa	74		0	False	5
P49917	Homo sapiens	Metazoa	911		0	False	4
P23394	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	588		0	False	2
Q42967	Nicotiana tabacum	Plants	391		0	False	2
P03903	Mus musculus	Metazoa	98		0	True	2
Q9Z301	Rattus norvegicus	Metazoa	1257		0	False	3
P00030	Eisenia fetida	Metazoa	108		0	False	5
Q9H4Z3	Homo sapiens	Metazoa	704		0	False	3
P47058	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250		0	False	4
O00422	Homo sapiens	Metazoa	153		0	False	5
P53212	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290		0	False	3
P05026	Homo sapiens	Metazoa	303		0	True	2
Q9CAC5	Arabidopsis thaliana	Plants	191		0	True	5
O23141	Arabidopsis thaliana	Plants	711		0	False	5
P25963	Homo sapiens	Metazoa	317		0	False	1
P41238	Homo sapiens	Metazoa	236		0	False	3
Q9Y7M6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	217		0	False	5
P35996	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	138		0	False	3
Q9CAL8	Arabidopsis thaliana	Plants	710		0	False	5
Q9GPE9	Trypanosoma brucei brucei	Other	519		0	False	4
P38891	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	393		0	False	2
P38624	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	215		0	False	5
Q8AVT9	Xenopus laevis	Metazoa	370		0	False	3
P40340	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1379		0	False	3
O88446	Rattus norvegicus	Metazoa	551		0	True	5
Q9NJP9	Trypanosoma brucei brucei	Other	512		0	False	4
Q9H078	Homo sapiens	Metazoa	707		0	False	1
O94397	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	344		0	False	1
F4IE66	Arabidopsis thaliana	Plants	717		0	False	2
Q12495	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	606		0	False	3
P32841	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	428		0	False	2
Q0WVF8	Arabidopsis thaliana	Plants	1134		0	False	5
Q8GZ52	Arabidopsis thaliana	Plants	1400		0	False	3
Q9V6G5	Drosophila melanogaster	Metazoa	378		0	False	2
Q12211	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	544		0	False	2
P53881	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	309		0	False	5
Q5BJU5	Rattus norvegicus	Metazoa	160		0	True	2
Q8R151	Mus musculus	Metazoa	1909		0	False	2
Q8R5I7	Rattus norvegicus	Metazoa	938		0	False	1
Q62866	Rattus norvegicus	Metazoa	512		0	True	2
Q10LI1	Oryza sativa subsp. japonica	Plants	260		0	False	3
Q8IRW8	Drosophila melanogaster	Metazoa	2431		0	False	1
Q4WN10	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	575		0	False	5
Q7Z591	Homo sapiens	Metazoa	1439		0	False	2
P97481	Mus musculus	Metazoa	874		0	False	2
Q9UKA1	Homo sapiens	Metazoa	691		0	False	4
O22558	Arabidopsis thaliana	Plants	546		0	False	4
P28221	Homo sapiens	Metazoa	377		0	True	3
Q5VNK1	Oryza sativa subsp. japonica	Plants	333		0	False	1
P00221	Spinacia oleracea	Plants	147		0	False	2
Q7TQI8	Mus musculus	Metazoa	677		0	False	5
A2A884	Mus musculus	Metazoa	2348		0	False	5
O04331	Arabidopsis thaliana	Plants	277		0	True	1
Q56P42	Homo sapiens	Metazoa	97		0	False	2
Q99LX0	Mus musculus	Metazoa	189		0	False	2
P08047	Homo sapiens	Metazoa	785		0	False	3
P70512	Rattus norvegicus	Metazoa	465		0	False	2
Q49AN0	Homo sapiens	Metazoa	593		0	False	2
Q99L90	Mus musculus	Metazoa	462		0	False	3
Q9LZS3	Arabidopsis thaliana	Plants	805		0	False	4
Q9ZVP8	Arabidopsis thaliana	Plants	414		0	False	5
Q06109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	277		0	False	4
P22314	Homo sapiens	Metazoa	1058		0	False	4
Q69Z66	Mus musculus	Metazoa	819		0	False	1
Q965W2	Caenorhabditis elegans	Metazoa	407		0	False	2
Q6PEM8	Mus musculus	Metazoa	459		0	True	2
P28186	Arabidopsis thaliana	Plants	216		0	False	5
Q96LA9	Homo sapiens	Metazoa	322		0	True	2
G5EEH9	Caenorhabditis elegans	Metazoa	1678		0	False	2
Q0WL52	Arabidopsis thaliana	Plants	580		0	False	4
P92506	Ascaris suum	Metazoa	188		0	True	1
P56274	Ulva pertusa	Plants	98		0	False	3
O74424	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1837		0	False	2
P33339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1025		0	False	2
Q24119	Drosophila melanogaster	Metazoa	1022		0	False	5
P09023	Mus musculus	Metazoa	224		0	False	3
P15280	Oryza sativa subsp. japonica	Plants	514		0	False	2
P46940	Homo sapiens	Metazoa	1657		0	False	5
Q8VBX6	Mus musculus	Metazoa	2055		0	False	1
Q12124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	431		0	False	5
P36873	Homo sapiens	Metazoa	323		0	False	4
Q3SXY8	Homo sapiens	Metazoa	428		0	False	1
P91082	Caenorhabditis elegans	Metazoa	317		0	False	2
P04050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1733		0	False	3
P49792	Homo sapiens	Metazoa	3224		0	False	3
P00236	Equisetum telmateia	Plants	93		0	False	1
Q8WV37	Homo sapiens	Metazoa	535		0	False	1
Q96T83	Homo sapiens	Metazoa	725		0	True	3
O22059	Arabidopsis thaliana	Plants	94		0	False	5
Q11107	Caenorhabditis elegans	Metazoa	2248		0	False	3
Q9H310	Homo sapiens	Metazoa	458		0	True	1
Q9STY0	Arabidopsis thaliana	Plants	227		0	True	1
P07896	Rattus norvegicus	Metazoa	722		0	False	3
Q9U281	Caenorhabditis elegans	Metazoa	136		0	False	5
Q5RLM2	Rattus norvegicus	Metazoa	535		0	True	2
P23292	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	546		0	False	1
O82265	Arabidopsis thaliana	Plants	1098		0	False	2
Q63HN8	Homo sapiens	Metazoa	5207		0	False	1
P05496	Homo sapiens	Metazoa	136		0	True	2
O35618	Mus musculus	Metazoa	489		0	False	5
Q9W1F4	Drosophila melanogaster	Metazoa	616		0	False	4
P61960	Homo sapiens	Metazoa	85		0	False	5
Q257B3	Trypanosoma brucei brucei	Other	345		0	False	1
Q9GMC9	Ovis aries	Metazoa	169		0	True	2
Q689Z5	Mus musculus	Metazoa	1390		0	False	3
Q00558	Mus musculus	Metazoa	381		0	False	5
P0CU18	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	443		0	False	4
Q8WYK0	Homo sapiens	Metazoa	555		0	False	5
Q8N1I0	Homo sapiens	Metazoa	1966		0	False	5
Q9DGN1	Xenopus laevis	Metazoa	1265		0	False	2
O14036	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	115		0	False	2
Q02447	Homo sapiens	Metazoa	781		0	False	4
P25089	Homo sapiens	Metazoa	353		0	True	5
P0C565	Tanacetum cinerariifolium	Plants	393		0	False	1
O60504	Homo sapiens	Metazoa	671		0	False	2
P31937	Homo sapiens	Metazoa	336		0	False	4
Q8J1Z1	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	88		0	False	1
Q8CGN4	Mus musculus	Metazoa	1759		0	False	4
Q99JR6	Mus musculus	Metazoa	245		0	False	3
O43615	Homo sapiens	Metazoa	452		0	False	1
P29295	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	494		0	False	5
Q8N292	Homo sapiens	Metazoa	157		0	True	4
Q9UHD9	Homo sapiens	Metazoa	624		0	False	2
Q9FK02	Arabidopsis thaliana	Plants	380		0	False	3
Q8NH93	Homo sapiens	Metazoa	324		0	True	4
Q0WNX9	Arabidopsis thaliana	Plants	196		0	False	3
Q9SV68	Arabidopsis thaliana	Plants	329		0	False	1
D3KZG3	Caenorhabditis elegans	Metazoa	1285		0	False	5
P22068	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	525		0	False	1
Q95XQ8	Caenorhabditis elegans	Metazoa	823		0	False	3
O43082	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	233		0	False	3
G5EEC5	Caenorhabditis elegans	Metazoa	414		0	False	5
Q9CX80	Mus musculus	Metazoa	190		0	False	3
Q6A078	Mus musculus	Metazoa	2472		0	False	2
O95202	Homo sapiens	Metazoa	739		0	False	3
P48183	Zea mays	Plants	353		0	True	1
Q01094	Homo sapiens	Metazoa	437		0	False	2
Q6PDM2	Mus musculus	Metazoa	248		0	False	2
Q9UI17	Homo sapiens	Metazoa	866		0	False	5
Q8R1Q0	Mus musculus	Metazoa	292		0	False	3
Q9BUL9	Homo sapiens	Metazoa	199		0	False	3
P51817	Homo sapiens	Metazoa	358		0	False	2
P25090	Homo sapiens	Metazoa	351		0	True	1
Q14980	Homo sapiens	Metazoa	2115		0	False	3
P13663	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	365		0	False	2
O02495	Caenorhabditis elegans	Metazoa	109		0	True	2
G5EGK6	Caenorhabditis elegans	Metazoa	2407		0	False	4
Q9N4M4	Caenorhabditis elegans	Metazoa	8545		0	False	3
P06269	Nicotiana tabacum	Plants	337		0	False	5
Q04656	Homo sapiens	Metazoa	1500		0	False	5
Q9Y252	Homo sapiens	Metazoa	685		0	False	3
Q45EK2	Caenorhabditis elegans	Metazoa	360		0	False	5
Q8VHW2	Mus musculus	Metazoa	423		0	True	1
P30987	Mus musculus	Metazoa	341		0	True	1
Q61762	Mus musculus	Metazoa	602		0	False	2
Q03941	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	241		0	False	4
Q7TNN9	Rattus norvegicus	Metazoa	497		0	True	3
Q9Y2Z9	Homo sapiens	Metazoa	468		0	False	1
P83212	Bolinus brandaris	Metazoa	58		0	False	4
P23348	Rattus norvegicus	Metazoa	1227		0	False	1
G5EDM7	Caenorhabditis elegans	Metazoa	627		0	False	3
Q8IPX7	Drosophila melanogaster	Metazoa	232		0	False	1
Q12931	Homo sapiens	Metazoa	704		0	False	3
Q0WSX8	Arabidopsis thaliana	Plants	255		0	False	2
Q3KNV8	Homo sapiens	Metazoa	242		0	False	4
A0A1D6LTV0	Zea mays	Plants	627		0	False	4
P15505	Gallus gallus	Metazoa	1004		0	False	4
Q78T81	Mus musculus	Metazoa	392		0	False	2
O88559	Mus musculus	Metazoa	611		0	False	3
Q9SCR0	Arabidopsis thaliana	Plants	542		0	False	5
Q9FIP9	Arabidopsis thaliana	Plants	592		0	False	1
P02836	Drosophila melanogaster	Metazoa	552		0	False	4
Q9DEE9	Gallus gallus	Metazoa	396		0	False	3
Q60862	Mus musculus	Metazoa	576		0	False	1
P30554	Mus musculus	Metazoa	324		0	True	3
Q9FWR4	Arabidopsis thaliana	Plants	213		0	False	1
Q38869	Arabidopsis thaliana	Plants	501		0	False	4
H9JBU5	Bombyx mori	Metazoa	157		0	True	3
Q9JLV5	Mus musculus	Metazoa	768		0	False	3
Q8WX92	Homo sapiens	Metazoa	580		0	False	2
Q68DK7	Homo sapiens	Metazoa	614		0	False	3
Q86TL0	Homo sapiens	Metazoa	474		0	False	4
P17937	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	249		0	False	3
Q5SS91	Mus musculus	Metazoa	320		0	True	3
Q86VE9	Homo sapiens	Metazoa	423		0	True	1
Q9SCK6	Arabidopsis thaliana	Plants	469		0	False	5
Q9H6Q3	Homo sapiens	Metazoa	261		0	False	5
P01109	Gallus gallus	Metazoa	435		0	False	2
F4JWT7	Arabidopsis thaliana	Plants	383		0	False	2
Q8BXR9	Mus musculus	Metazoa	959		0	False	4
P25348	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	183		0	False	2
P48746	Oryctolagus cuniculus	Metazoa	1237		0	False	3
Q8NHU3	Homo sapiens	Metazoa	365		0	True	5
Q8VYD2	Arabidopsis thaliana	Plants	386		0	False	2
Q9JLI6	Mus musculus	Metazoa	432		0	False	3
Q5TZ20	Homo sapiens	Metazoa	316		0	True	2
B2C6R6	Arabidopsis thaliana	Plants	681		0	False	1
Q84W65	Arabidopsis thaliana	Plants	371		0	False	2
Q9CWH0	Mus musculus	Metazoa	301		0	False	3
O82390	Arabidopsis thaliana	Plants	512		0	False	5
F4JW79	Arabidopsis thaliana	Plants	1493		0	False	2
Q8C7R7	Mus musculus	Metazoa	927		0	False	4
Q659A1	Homo sapiens	Metazoa	982		0	False	3
P47007	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	382		0	False	4
Q9M2Z2	Arabidopsis thaliana	Plants	317		0	False	1
P97459	Mus musculus	Metazoa	594		0	False	5
Q8L8Z1	Arabidopsis thaliana	Plants	190		0	True	2
O80397	Arabidopsis thaliana	Plants	366		0	False	2
Q9VCX1	Drosophila melanogaster	Metazoa	1541		0	False	3
Q8IJX8	Plasmodium falciparum (isolate 3D7)	Other	107		0	False	2
Q9LF98	Arabidopsis thaliana	Plants	358		0	False	1
A0A075TXZ8	Penicillium expansum	Fungi	799		0	False	3
P39966	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	464		0	False	4
Q9JMD0	Mus musculus	Metazoa	495		0	False	2
Q02156	Homo sapiens	Metazoa	737		0	False	5
Q96KR6	Homo sapiens	Metazoa	192		0	False	3
Q4V8H8	Rattus norvegicus	Metazoa	543		0	False	1
Q60793	Mus musculus	Metazoa	483		0	False	1
O43679	Homo sapiens	Metazoa	373		0	False	1
P21461	Drosophila melanogaster	Metazoa	314		0	False	1
Q9XID5	Arabidopsis thaliana	Plants	657		0	False	4
A1A6M1	Arabidopsis thaliana	Plants	387		0	False	3
Q20480	Caenorhabditis elegans	Metazoa	287		0	False	3
Q03828	Homo sapiens	Metazoa	476		0	False	3
P06734	Homo sapiens	Metazoa	321		0	True	1
Q4QQS1	Rattus norvegicus	Metazoa	425		0	True	3
P11414	Cricetulus griseus	Metazoa	1970		0	False	4
O13612	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	415		0	False	1
Q32NN2	Xenopus laevis	Metazoa	341		0	False	1
Q8ST83	Drosophila melanogaster	Metazoa	520		0	False	1
Q9NWU2	Homo sapiens	Metazoa	228		0	False	1
P39748	Homo sapiens	Metazoa	380		0	False	4
P02302	Xenopus laevis	Metazoa	136		0	False	3
G5ECN5	Caenorhabditis elegans	Metazoa	388		0	False	1
Q9H190	Homo sapiens	Metazoa	292		0	False	2
P08067	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	215		0	True	5
Q9BQG2	Homo sapiens	Metazoa	462		0	False	2
P04080	Homo sapiens	Metazoa	98		0	False	4
P20807	Homo sapiens	Metazoa	821		0	False	3
P43403	Homo sapiens	Metazoa	619		0	False	5
Q8WXA9	Homo sapiens	Metazoa	508		0	False	2
A0A0B5L781	Penicillium brevicompactum	Fungi	398		0	False	1
Q43725	Arabidopsis thaliana	Plants	430		0	False	3
Q9NQ90	Homo sapiens	Metazoa	1003		0	False	2
Q8TCB6	Homo sapiens	Metazoa	318		0	True	3
Q96KR7	Homo sapiens	Metazoa	559		0	False	3
Q9NRX2	Homo sapiens	Metazoa	175		0	False	2
Q9W0K4	Drosophila melanogaster	Metazoa	1067		0	False	2
Q9BZJ0	Homo sapiens	Metazoa	848		0	False	4
P82658	Arabidopsis thaliana	Plants	229		0	False	5
P17712	Rattus norvegicus	Metazoa	465		0	False	3
Q69SV0	Oryza sativa subsp. japonica	Plants	478		0	False	1
Q3U1J4	Mus musculus	Metazoa	1140		0	False	4
O82504	Arabidopsis thaliana	Plants	1133		0	False	1
Q6ZWQ0	Mus musculus	Metazoa	6874		0	False	4
P43292	Arabidopsis thaliana	Plants	353		0	False	5
P21359	Homo sapiens	Metazoa	2839		0	False	2
Q9Z0Y9	Mus musculus	Metazoa	445		0	False	5
Q6IEL0	Oryza sativa subsp. indica	Plants	348		0	False	5
O55227	Rattus norvegicus	Metazoa	259		0	True	2
P31749	Homo sapiens	Metazoa	480		0	False	3
P32089	Rattus norvegicus	Metazoa	311		0	True	2
Q8BGD8	Mus musculus	Metazoa	79		0	False	3
Q6ZQM0	Mus musculus	Metazoa	377		0	False	2
P04045	Solanum tuberosum	Plants	966		0	False	4
O95342	Homo sapiens	Metazoa	1321		0	True	3
P43579	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	692		0	False	2
Q9HCR9	Homo sapiens	Metazoa	933		0	False	4
P27638	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	372		0	False	1
Q12522	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	245		0	False	4
Q944M5	Arabidopsis thaliana	Plants	251		0	True	2
O74803	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	368		0	False	3
Q9SRM4	Arabidopsis thaliana	Plants	246		0	False	2
P38227	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	689		0	False	1
Q8TEQ6	Homo sapiens	Metazoa	1508		0	False	4
P29617	Drosophila melanogaster	Metazoa	1703		0	False	1
P17124	Canis lupus familiaris	Metazoa	359		0	True	2
Q9UH17	Homo sapiens	Metazoa	382		0	False	1
P20422	Daucus carota	Plants	97		0	False	2
Q9M2P7	Arabidopsis thaliana	Plants	308		0	False	2
O54972	Mus musculus	Metazoa	620		0	False	1
Q7XB14	Hordeum vulgare	Plants	408		0	False	2
Q09LZ8	Mus musculus	Metazoa	540		0	False	3
Q8C1Q6	Mus musculus	Metazoa	80		0	True	1
P34470	Caenorhabditis elegans	Metazoa	288		0	False	4
O15554	Homo sapiens	Metazoa	427		0	True	3
P40748	Rattus norvegicus	Metazoa	588		0	True	5
Q9SD40	Arabidopsis thaliana	Plants	370		0	False	5
D4A208	Rattus norvegicus	Metazoa	1071		0	False	3
P07213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	617		0	True	2
O76081	Homo sapiens	Metazoa	388		0	False	4
Q8VDQ8	Mus musculus	Metazoa	389		0	False	2
Q1H595	Arabidopsis thaliana	Plants	93		0	False	2
Q07230	Mus musculus	Metazoa	614		0	False	4
Q96KG9	Homo sapiens	Metazoa	808		0	False	3
Q86PC9	Drosophila melanogaster	Metazoa	460		0	False	4
O43739	Homo sapiens	Metazoa	400		0	False	1
P15796	Caenorhabditis elegans	Metazoa	191		0	False	2
Q9JKL5	Mus musculus	Metazoa	214		0	False	5
F4ISL7	Arabidopsis thaliana	Plants	2166		0	False	3
B0KZ40	Zea mays	Plants	426		0	False	1
P31271	Homo sapiens	Metazoa	388		0	False	2
Q9SAH8	Arabidopsis thaliana	Plants	532		0	True	2
P12695	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	482		0	False	4
Q5W0Q7	Homo sapiens	Metazoa	1092		0	False	3
Q8L467	Arabidopsis thaliana	Plants	283		0	False	2
Q9SRP6	Arabidopsis thaliana	Plants	194		0	False	1
O88552	Mus musculus	Metazoa	230		0	True	5
P00175	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	591		0	False	1
Q9FKA0	Arabidopsis thaliana	Plants	285		0	False	4
Q96251	Arabidopsis thaliana	Plants	238		0	False	4
O14021	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	431		0	False	4
Q9CXG9	Mus musculus	Metazoa	578		0	False	1
Q61301	Mus musculus	Metazoa	953		0	False	2
O13859	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	285		0	False	2
Q9VHY5	Drosophila melanogaster	Metazoa	479		0	False	3
Q9XED8	Arabidopsis thaliana	Plants	638		0	False	5
Q9Y2G0	Homo sapiens	Metazoa	817		0	False	2
P28370	Homo sapiens	Metazoa	1042		0	False	5
P06733	Homo sapiens	Metazoa	434		0	False	2
Q12769	Homo sapiens	Metazoa	1436		0	False	4
Q7Z419	Homo sapiens	Metazoa	303		0	False	1
Q9LRY0	Arabidopsis thaliana	Plants	189		0	False	1
Q91VR5	Mus musculus	Metazoa	740		0	False	1
Q9ULX6	Homo sapiens	Metazoa	646		0	False	5
Q3S4A7	Arabidopsis thaliana	Plants	922		0	False	5
Q8GUT5	Arabidopsis thaliana	Plants	288		0	False	3
D4A1X2	Rattus norvegicus	Metazoa	885		0	False	3
Q9JMB1	Mus musculus	Metazoa	375		0	False	4
Q9Y483	Homo sapiens	Metazoa	593		0	False	1
Q02629	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	959		0	False	1
Q13769	Homo sapiens	Metazoa	683		0	False	3
Q08645	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	548		0	False	1
P32505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	525		0	False	4
Q9LIE5	Arabidopsis thaliana	Plants	839		0	False	4
Q8I397	Plasmodium falciparum (isolate 3D7)	Other	1199		0	True	2
Q06819	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	143		0	False	5
O44514	Caenorhabditis elegans	Metazoa	474		0	False	4
Q96JX3	Homo sapiens	Metazoa	654		0	True	2
P07340	Rattus norvegicus	Metazoa	304		0	True	5
P41891	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	500		0	False	3
P10176	Homo sapiens	Metazoa	69		0	True	1
P27716	Drosophila melanogaster	Metazoa	362		0	True	3
O15121	Homo sapiens	Metazoa	323		0	True	4
Q12208	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290		0	False	3
P40858	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	161		0	False	1
P48455	Mus musculus	Metazoa	513		0	False	4
Q80YN4	Rattus norvegicus	Metazoa	1111		0	False	3
Q945P0	Nicotiana tabacum	Plants	209		0	False	1
F4I443	Arabidopsis thaliana	Plants	714		0	False	1
P35523	Homo sapiens	Metazoa	988		0	False	3
Q8TCQ1	Homo sapiens	Metazoa	289		0	False	5
Q8WVF1	Homo sapiens	Metazoa	389		0	False	1
P27472	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	705		0	False	1
Q9UGI0	Homo sapiens	Metazoa	708		0	False	4
Q6P4F7	Homo sapiens	Metazoa	1023		0	False	3
Q02931	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	896		0	False	4
Q99418	Homo sapiens	Metazoa	400		0	False	4
P36064	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	111		0	False	5
P33411	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	251		0	False	2
Q9ZNZ7	Arabidopsis thaliana	Plants	1622		0	False	4
Q15070	Homo sapiens	Metazoa	435		0	False	3
P54347	Chlamydomonas reinhardtii	Plants	153		0	False	2
D2EAC2	Mus musculus	Metazoa	980		0	False	4
Q9Y676	Homo sapiens	Metazoa	258		0	False	2
Q96D98	Homo sapiens	Metazoa	161		0	False	1
P52298	Homo sapiens	Metazoa	156		0	False	4
P12831	Sarcophaga peregrina	Metazoa	108		0	False	1
Q9UHE8	Homo sapiens	Metazoa	339		0	True	3
Q9C103	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	735		0	False	3
P68433	Mus musculus	Metazoa	136		0	False	5
P35251	Homo sapiens	Metazoa	1148		0	False	5
Q08962	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	181		0	False	2
Q6CE48	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	312		0	False	4
Q9BV47	Homo sapiens	Metazoa	211		0	False	1
P23566	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	151		0	False	2
P03372	Homo sapiens	Metazoa	595		0	False	3
Q923Q2	Mus musculus	Metazoa	1113		0	False	2
P33447	Trypanosoma cruzi	Other	416		0	False	3
P21238	Arabidopsis thaliana	Plants	586		0	False	3
O75386	Homo sapiens	Metazoa	442		0	False	1
Q9Y6K0	Homo sapiens	Metazoa	416		0	True	5
Q96EZ8	Homo sapiens	Metazoa	462		0	False	3
O00219	Homo sapiens	Metazoa	553		0	True	3
P41779	Caenorhabditis elegans	Metazoa	338		0	False	2
P11308	Homo sapiens	Metazoa	479		0	False	1
Q9VWC6	Drosophila melanogaster	Metazoa	1596		0	False	3
Q9Y3B2	Homo sapiens	Metazoa	195		0	False	4
P51175	Mus musculus	Metazoa	477		0	False	5
P57742	Arabidopsis thaliana	Plants	151		0	False	4
Q557E4	Dictyostelium discoideum	Other	162		0	False	4
O15144	Homo sapiens	Metazoa	300		0	False	3
P14731	Gallus gallus	Metazoa	584		0	False	3
P09021	Mus musculus	Metazoa	270		0	False	1
Q969P6	Homo sapiens	Metazoa	601		0	False	2
Q9VZU4	Drosophila melanogaster	Metazoa	265		0	False	3
Q86YR5	Homo sapiens	Metazoa	675		0	False	5
Q8N2Y8	Homo sapiens	Metazoa	1516		0	False	3
Q10361	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	616		0	False	2
Q8N3J5	Homo sapiens	Metazoa	372		0	False	4
Q9NVV4	Homo sapiens	Metazoa	582		0	False	2
Q3TBT3	Mus musculus	Metazoa	378		0	True	5
O93295	Gallus gallus	Metazoa	493		0	True	3
