accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
O95503	Homo sapiens	Metazoa	412		0	False	5
O00555	Homo sapiens	Metazoa	2506		0	False	5
Q99250	Homo sapiens	Metazoa	2005		0	False	5
P0DM40	Mus musculus	Metazoa	2038		0	False	5
Q9DAD6	Mus musculus	Metazoa	137		0	False	5
P37727	Rattus norvegicus	Metazoa	650		0	False	5
Q9ES53	Rattus norvegicus	Metazoa	307		0	False	5
Q8L770	Arabidopsis thaliana	Plants	330		0	False	5
Q04712	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	507		0	False	5
P11171	Homo sapiens	Metazoa	864		0	False	5
Q99LY9	Mus musculus	Metazoa	106		0	False	5
Q3UZ39	Mus musculus	Metazoa	729		0	False	5
Q06215	Vicia faba	Plants	606		0	False	5
Q15365	Homo sapiens	Metazoa	356		0	False	5
Q9LX34	Arabidopsis thaliana	Plants	95		0	False	5
O80931	Arabidopsis thaliana	Plants	367		0	False	5
O95466	Homo sapiens	Metazoa	1100		0	False	5
P51638	Rattus norvegicus	Metazoa	151		0	False	5
Q9C9G6	Arabidopsis thaliana	Plants	157		0	False	5
Q9SKZ5	Arabidopsis thaliana	Plants	560		0	False	5
Q08415	Rattus norvegicus	Metazoa	423		0	False	5
Q9LF37	Arabidopsis thaliana	Plants	968		0	False	5
Q9HBX9	Homo sapiens	Metazoa	757		0	False	5
P12268	Homo sapiens	Metazoa	514		0	False	5
Q14154	Homo sapiens	Metazoa	515		0	False	5
P55258	Mus musculus	Metazoa	207		0	False	5
Q1M168	Rattus norvegicus	Metazoa	372		0	False	5
P35233	Rattus norvegicus	Metazoa	416		0	False	5
Q96IZ0	Homo sapiens	Metazoa	340		0	False	5
P41930	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	458		0	True	5
P06844	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	337		0	False	5
Q16515	Homo sapiens	Metazoa	512		0	True	5
P38749	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	330		0	False	5
Q14116	Homo sapiens	Metazoa	193		0	False	5
E9PYI1	Mus musculus	Metazoa	671		0	False	5
A6NDU8	Homo sapiens	Metazoa	294		0	False	5
Q9I9L7	Danio rerio	Metazoa	383		0	False	5
Q3ZCI1	Bos taurus	Metazoa	114		0	True	5
O15068	Homo sapiens	Metazoa	1137		0	False	5
Q10990	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	490		0	False	5
Q9BSK0	Homo sapiens	Metazoa	173		0	True	5
Q86WR0	Homo sapiens	Metazoa	208		0	True	5
A6NF83	Homo sapiens	Metazoa	97		0	False	5
Q5T3F8	Homo sapiens	Metazoa	832		0	True	5
O75508	Homo sapiens	Metazoa	207		0	True	5
Q9Y3B8	Homo sapiens	Metazoa	237		0	False	5
Q80ZA5	Rattus norvegicus	Metazoa	1117		0	False	5
P18064	Arabidopsis thaliana	Plants	383		0	False	5
Q12905	Homo sapiens	Metazoa	390		0	False	5
Q8N5H7	Homo sapiens	Metazoa	860		0	False	5
Q15599	Homo sapiens	Metazoa	337		0	False	5
Q8VIH1	Mus musculus	Metazoa	527		0	False	5
Q9S7D1	Arabidopsis thaliana	Plants	808		0	False	5
Q42344	Arabidopsis thaliana	Plants	138		0	False	5
Q12749	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1114		0	False	5
P02277	Triticum aestivum	Plants	151		0	False	5
Q99LT0	Mus musculus	Metazoa	99		0	False	5
Q8H7F6	Arabidopsis thaliana	Plants	293		0	False	5
Q8W191	Arabidopsis thaliana	Plants	149		0	False	5
P56750	Homo sapiens	Metazoa	224		0	True	5
P53598	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	329		0	False	5
P05771	Homo sapiens	Metazoa	671		0	False	5
Q3TXX3	Mus musculus	Metazoa	415		0	True	5
B7XDF1	Xenopus laevis	Metazoa	170		0	False	5
Q8N8R3	Homo sapiens	Metazoa	303		0	True	5
Q9H1P3	Homo sapiens	Metazoa	480		0	False	5
F4HXY7	Arabidopsis thaliana	Plants	425		0	True	5
A6NKF2	Homo sapiens	Metazoa	412		0	False	5
Q96GM5	Homo sapiens	Metazoa	515		0	False	5
Q92560	Homo sapiens	Metazoa	729		0	False	5
A0A8C0NGY6	Canis lupus familiaris	Metazoa	506		0	False	5
Q07362	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	185		0	False	5
Q9VCN9	Drosophila melanogaster	Metazoa	743		0	False	5
Q9LMK5	Arabidopsis thaliana	Plants	160		0	False	5
Q8JFQ4	Gallus gallus	Metazoa	277		0	False	5
P06894	Platynereis dumerilii	Metazoa	121		0	False	5
P59267	Mus musculus	Metazoa	366		0	True	5
P93655	Arabidopsis thaliana	Plants	940		0	False	5
Q9NUT2	Homo sapiens	Metazoa	735		0	False	5
Q9XII1	Arabidopsis thaliana	Plants	307		0	False	5
Q9XWL9	Caenorhabditis elegans	Metazoa	895		0	False	5
O88339	Rattus norvegicus	Metazoa	575		0	False	5
Q9TZ64	Caenorhabditis elegans	Metazoa	497		0	False	5
P03924	Bos taurus	Metazoa	175		0	True	5
Q9SKX5	Arabidopsis thaliana	Plants	490		0	False	5
Q95QZ9	Caenorhabditis elegans	Metazoa	529		0	False	5
Q3SZ47	Bos taurus	Metazoa	65		0	False	5
H2L006	Caenorhabditis elegans	Metazoa	451		0	True	5
Q94AQ6	Arabidopsis thaliana	Plants	373		0	False	5
Q9LFE0	Arabidopsis thaliana	Plants	820		0	False	5
Q940Y5	Arabidopsis thaliana	Plants	619		0	True	5
O96624	Dictyostelium discoideum	Other	174		0	False	5
Q9JLJ3	Rattus norvegicus	Metazoa	494		0	False	5
P02902	Hordeum vulgare	Plants	149		0	False	5
Q96A09	Homo sapiens	Metazoa	425		0	False	5
Q6PJW8	Homo sapiens	Metazoa	725		0	False	5
Q9DAT5	Mus musculus	Metazoa	417		0	False	5
Q9UK99	Homo sapiens	Metazoa	471		0	False	5
Q9GZY4	Homo sapiens	Metazoa	146		0	True	5
P14416	Homo sapiens	Metazoa	443		0	True	5
Q6C7L6	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	237		0	False	5
Q03640	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1545		0	False	5
P40513	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	266		0	False	5
Q94JG1	Oryza sativa subsp. japonica	Plants	516		0	True	5
Q96T88	Homo sapiens	Metazoa	793		0	False	5
Q9TZ70	Caenorhabditis elegans	Metazoa	205		0	False	5
P25655	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2108		0	False	5
P38081	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	501		0	False	5
Q8NAU1	Homo sapiens	Metazoa	260		0	False	5
P40057	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	128		0	False	5
O60393	Homo sapiens	Metazoa	691		0	False	5
Q9HB90	Homo sapiens	Metazoa	399		0	False	5
P06005	Spinacia oleracea	Plants	353		0	True	5
P49679	Pisum sativum	Plants	189		0	False	5
Q9HAV7	Homo sapiens	Metazoa	217		0	False	5
P49419	Homo sapiens	Metazoa	539		0	False	5
P61201	Homo sapiens	Metazoa	443		0	False	5
Q8WXH0	Homo sapiens	Metazoa	6885		0	False	5
Q967U1	Dictyostelium discoideum	Other	225		0	False	5
Q9BXC1	Homo sapiens	Metazoa	333		0	True	5
J9VME1	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	1543		0	False	5
Q80ZG2	Rattus norvegicus	Metazoa	678		0	False	5
Q7XA66	Arabidopsis thaliana	Plants	242		0	False	5
Q9HCG8	Homo sapiens	Metazoa	908		0	False	5
Q12186	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	476		0	False	5
Q63262	Rattus norvegicus	Metazoa	497		0	False	5
Q39009	Arabidopsis thaliana	Plants	344		0	False	5
H6CAN5	Exophiala dermatitidis (strain ATCC 34100 / CBS 525.76 / NIH/UT8656)	Fungi	1885		0	False	5
Q0WVH0	Arabidopsis thaliana	Plants	594		0	False	5
Q92966	Homo sapiens	Metazoa	411		0	False	5
A0A7G5KLV0	Cananga odorata	Plants	590		0	False	5
Q9C7S0	Arabidopsis thaliana	Plants	295		0	False	5
Q9P258	Homo sapiens	Metazoa	522		0	False	5
P22185	Sauromatum venosum	Plants	349		0	False	5
P87377	Xenopus laevis	Metazoa	455		0	False	5
Q02932	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1032		0	False	5
Q07651	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	309		0	True	5
Q9SVQ3	Arabidopsis thaliana	Plants	517		0	False	5
Q5VWZ2	Homo sapiens	Metazoa	237		0	False	5
O88728	Mus musculus	Metazoa	134		0	True	5
P00314	Galdieria sulphuraria	Other	161		0	False	5
Q3U827	Mus musculus	Metazoa	592		0	False	5
P25274	Oryctolagus cuniculus	Metazoa	168		0	False	5
Q9P305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	131		0	False	5
O88939	Mus musculus	Metazoa	569		0	False	5
Q9BZF2	Homo sapiens	Metazoa	842		0	False	5
S8EXD2	Toxoplasma gondii (strain ATCC 50611 / Me49)	Other	463		0	False	5
Q810Y4	Rattus norvegicus	Metazoa	532		0	True	5
O75971	Homo sapiens	Metazoa	98		0	False	5
Q9VHJ6	Drosophila melanogaster	Metazoa	592		0	False	5
Q9BWK5	Homo sapiens	Metazoa	157		0	False	5
P43583	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2143		0	False	5
Q9MAQ0	Arabidopsis thaliana	Plants	610		0	False	5
P83006	Rattus norvegicus	Metazoa	390		0	False	5
Q64568	Rattus norvegicus	Metazoa	1258		0	False	5
O94355	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	240		0	False	5
Q9Y8C0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	92		0	False	5
Q9UJZ1	Homo sapiens	Metazoa	356		0	False	5
P47712	Homo sapiens	Metazoa	749		0	False	5
Q10452	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	387		0	False	5
Q9C108	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	163		0	False	5
Q9Y4C8	Homo sapiens	Metazoa	960		0	False	5
Q6RUV5	Rattus norvegicus	Metazoa	192		0	False	5
P80093	Capsicum annuum	Plants	582		0	False	5
P17955	Rattus norvegicus	Metazoa	525		0	False	5
Q9H1E3	Homo sapiens	Metazoa	243		0	False	5
Q8VZS8	Arabidopsis thaliana	Plants	221		0	False	5
Q57V41	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	351		0	False	5
Q96GJ1	Homo sapiens	Metazoa	504		0	False	5
I6VSD2	Capra hircus	Metazoa	224		0	True	5
E2QYC9	Canis lupus familiaris	Metazoa	1828		0	False	5
P91829	Caenorhabditis elegans	Metazoa	373		0	False	5
Q921E6	Mus musculus	Metazoa	441		0	False	5
Q9FR53	Arabidopsis thaliana	Plants	2481		0	False	5
Q8R3S2	Mus musculus	Metazoa	283		0	True	5
O49596	Arabidopsis thaliana	Plants	144		0	False	5
Q08733	Arabidopsis thaliana	Plants	286		0	True	5
Q03798	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	255		0	True	5
Q9SII9	Arabidopsis thaliana	Plants	538		0	False	5
D3ZER2	Rattus norvegicus	Metazoa	416		0	False	5
Q9SAC6	Arabidopsis thaliana	Plants	1399		0	False	5
Q63768	Rattus norvegicus	Metazoa	304		0	False	5
Q19969	Caenorhabditis elegans	Metazoa	514		0	False	5
V5IM94	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	141		0	False	5
O14230	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	347		0	False	5
P08238	Homo sapiens	Metazoa	724		0	False	5
P98149	Drosophila melanogaster	Metazoa	667		0	False	5
Q9JHL0	Mus musculus	Metazoa	203		0	True	5
O82169	Arabidopsis thaliana	Plants	232		0	False	5
Q6AYJ4	Rattus norvegicus	Metazoa	593		0	False	5
Q99JY8	Mus musculus	Metazoa	312		0	True	5
Q9BXS9	Homo sapiens	Metazoa	759		0	False	5
Q69J40	Oryza sativa subsp. japonica	Plants	224		0	False	5
Q8NFV4	Homo sapiens	Metazoa	306		0	False	5
P50874	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	479		0	False	5
P22059	Homo sapiens	Metazoa	807		0	False	5
O97758	Canis lupus familiaris	Metazoa	1769		0	False	5
P48509	Homo sapiens	Metazoa	253		0	True	5
Q02455	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1875		0	False	5
O43030	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	287		0	False	5
Q9UK33	Homo sapiens	Metazoa	172		0	False	5
Q9UJL9	Homo sapiens	Metazoa	534		0	False	5
Q9Z158	Rattus norvegicus	Metazoa	301		0	False	5
Q86TG7	Homo sapiens	Metazoa	708		0	False	5
Q8RWS0	Arabidopsis thaliana	Plants	124		0	False	5
Q96N96	Homo sapiens	Metazoa	652		0	False	5
P15873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	258		0	False	5
Q8ND23	Homo sapiens	Metazoa	1372		0	False	5
Q500V5	Arabidopsis thaliana	Plants	517		0	False	5
P39933	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	429		0	False	5
Q96BF6	Homo sapiens	Metazoa	587		0	False	5
Q9Y3E2	Homo sapiens	Metazoa	137		0	False	5
Q32L48	Bos taurus	Metazoa	126		0	False	5
A1Z830	Drosophila melanogaster	Metazoa	485		0	False	5
P16143	Xenopus laevis	Metazoa	758		0	False	5
C0HM83	Homo sapiens	Metazoa	58		0	False	5
Q0WPU1	Arabidopsis thaliana	Plants	1522		0	False	5
P10735	Drosophila melanogaster	Metazoa	140		0	False	5
Q15398	Homo sapiens	Metazoa	846		0	False	5
Q8N3I7	Homo sapiens	Metazoa	341		0	False	5
Q13461	Homo sapiens	Metazoa	319		0	False	5
Q5JVF3	Homo sapiens	Metazoa	399		0	False	5
Q9H061	Homo sapiens	Metazoa	195		0	True	5
Q15843	Homo sapiens	Metazoa	81		0	False	5
Q9P0L9	Homo sapiens	Metazoa	805		0	False	5
F4IH25	Arabidopsis thaliana	Plants	753		0	False	5
Q6LED0	Rattus norvegicus	Metazoa	136		0	False	5
P42026	Bos taurus	Metazoa	216		0	False	5
O95409	Homo sapiens	Metazoa	532		0	False	5
P70434	Mus musculus	Metazoa	457		0	False	5
Q923K9	Rattus norvegicus	Metazoa	594		0	False	5
Q9C952	Arabidopsis thaliana	Plants	693		0	False	5
Q6DWJ6	Homo sapiens	Metazoa	353		0	True	5
P51959	Homo sapiens	Metazoa	295		0	False	5
Q9VDV3	Drosophila melanogaster	Metazoa	546		0	False	5
Q9BV86	Homo sapiens	Metazoa	223		0	False	5
Q91W39	Mus musculus	Metazoa	579		0	False	5
Q38834	Arabidopsis thaliana	Plants	852		0	False	5
B2RXF5	Homo sapiens	Metazoa	422		0	False	5
B6KG46	Toxoplasma gondii (strain ATCC 50861 / VEG)	Other	688		0	False	5
P36528	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	281		0	False	5
Q5XKP0	Homo sapiens	Metazoa	118		0	True	5
Q9FEC4	Chlamydomonas reinhardtii	Plants	1783		0	False	5
Q7Z5L9	Homo sapiens	Metazoa	587		0	False	5
P51965	Homo sapiens	Metazoa	193		0	False	5
D3KY98	Carapichea ipecacuanha	Plants	350		0	False	5
Q9Y812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	120		0	False	5
Q7Z7A4	Homo sapiens	Metazoa	578		0	False	5
P48809	Drosophila melanogaster	Metazoa	421		0	False	5
Q84SC3	Oryza sativa subsp. japonica	Plants	91		0	False	5
Q9UBP6	Homo sapiens	Metazoa	276		0	False	5
Q14940	Homo sapiens	Metazoa	896		0	True	5
O00255	Homo sapiens	Metazoa	610		0	False	5
P53973	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	706		0	False	5
Q06645	Rattus norvegicus	Metazoa	136		0	True	5
Q7S4E0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	165		0	False	5
Q7RYW7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	396		0	False	5
P48994	Drosophila melanogaster	Metazoa	1124		0	False	5
Q96EB6	Homo sapiens	Metazoa	747		0	False	5
O43137	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	85		0	False	5
Q9Y7Q7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	973		0	False	5
P81280	Alligator mississippiensis	Metazoa	105		0	False	5
Q14500	Homo sapiens	Metazoa	433		0	True	5
Q01814	Homo sapiens	Metazoa	1243		0	False	5
Q9BRU2	Homo sapiens	Metazoa	100		0	False	5
P12356	Chlamydomonas reinhardtii	Plants	227		0	False	5
O80775	Arabidopsis thaliana	Plants	353		0	False	5
P48240	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250		0	False	5
Q9LSE1	Arabidopsis thaliana	Plants	432		0	False	5
Q9C0C7	Homo sapiens	Metazoa	1298		0	False	5
P82192	Spinacia oleracea	Plants	258		0	False	5
Q9ZSZ8	Arabidopsis thaliana	Plants	330		0	False	5
Q01292	Spinacia oleracea	Plants	595		0	False	5
Q8GS60	Arabidopsis thaliana	Plants	462		0	False	5
P83523	Lycium chinense	Plants	97		0	False	5
O24371	Solanum tuberosum	Plants	914		0	False	5
P40422	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	70		0	False	5
Q8WZM3	Candida tropicalis	Fungi	386		0	False	5
P26718	Homo sapiens	Metazoa	216		0	True	5
Q69YH5	Homo sapiens	Metazoa	1023		0	False	5
P49017	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	307		0	False	5
P70056	Xenopus laevis	Metazoa	518		0	False	5
Q7X8B5	Oryza sativa subsp. japonica	Plants	1088		0	False	5
P51610	Homo sapiens	Metazoa	2035		0	False	5
Q14D04	Homo sapiens	Metazoa	833		0	False	5
Q9H1U9	Homo sapiens	Metazoa	297		0	True	5
P59942	Homo sapiens	Metazoa	119		0	False	5
Q8WUG5	Homo sapiens	Metazoa	649		0	False	5
P40848	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	991		0	False	5
Q8H1S6	Arabidopsis thaliana	Plants	229		0	False	5
P59169	Arabidopsis thaliana	Plants	136		0	False	5
Q86YP4	Homo sapiens	Metazoa	633		0	False	5
Q9Y5Z7	Homo sapiens	Metazoa	792		0	False	5
Q9BZD2	Homo sapiens	Metazoa	475		0	True	5
P93664	Chlamydomonas reinhardtii	Plants	253		0	True	5
Q54JW0	Dictyostelium discoideum	Other	436		0	False	5
Q15047	Homo sapiens	Metazoa	1291		0	False	5
Q9NZ45	Homo sapiens	Metazoa	108		0	True	5
Q9GS00	Caenorhabditis elegans	Metazoa	601		0	False	5
Q01726	Homo sapiens	Metazoa	317		0	True	5
P51509	Gallus gallus	Metazoa	549		0	False	5
Q75W17	Viburnum furcatum	Plants	538		0	False	5
Q9H9P5	Homo sapiens	Metazoa	680		0	False	5
Q4G0J3	Homo sapiens	Metazoa	582		0	False	5
O04616	Arabidopsis thaliana	Plants	164		0	False	5
P26267	Ascaris suum	Metazoa	396		0	False	5
Q9V492	Drosophila melanogaster	Metazoa	168		0	True	5
Q63472	Rattus norvegicus	Metazoa	962		0	False	5
Q8N1Q8	Homo sapiens	Metazoa	247		0	False	5
P53988	Mesocricetus auratus	Metazoa	484		0	True	5
Q9M3C6	Arabidopsis thaliana	Plants	277		0	False	5
Q02983	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	363		0	False	5
P13133	Ulva arasakii	Plants	98		0	False	5
P15257	Rattus norvegicus	Metazoa	628		0	False	5
Q63016	Rattus norvegicus	Metazoa	512		0	True	5
P78780	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	357		0	False	5
Q8IZY2	Homo sapiens	Metazoa	2146		0	True	5
O94308	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	422		0	False	5
Q9VJY9	Drosophila melanogaster	Metazoa	465		0	False	5
A1A5H8	Danio rerio	Metazoa	546		0	False	5
Q9VC45	Drosophila melanogaster	Metazoa	1954		0	False	5
Q9FIE3	Arabidopsis thaliana	Plants	620		0	False	5
F4K2A1	Arabidopsis thaliana	Plants	571		0	False	5
Q12024	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	460		0	False	5
Q9FN42	Arabidopsis thaliana	Plants	241		0	False	5
P00291	Sambucus nigra	Plants	99		0	False	5
O13329	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	566		0	False	5
Q9CWE6	Mus musculus	Metazoa	164		0	False	5
Q5GH62	Mus musculus	Metazoa	373		0	True	5
P41563	Bos taurus	Metazoa	366		0	False	5
P13437	Rattus norvegicus	Metazoa	397		0	False	5
O70622	Mus musculus	Metazoa	471		0	False	5
Q9ERV1	Mus musculus	Metazoa	416		0	False	5
Q7JVL3	Drosophila melanogaster	Metazoa	330		0	False	5
Q99679	Homo sapiens	Metazoa	349		0	True	5
A2ASQ1	Mus musculus	Metazoa	1950		0	True	5
Q6IPU0	Homo sapiens	Metazoa	288		0	False	5
Q9ZU25	Arabidopsis thaliana	Plants	503		0	False	5
P00022	Chelydra serpentina	Metazoa	105		0	False	5
Q04264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1277		0	False	5
P17918	Mus musculus	Metazoa	261		0	False	5
Q557E7	Dictyostelium discoideum	Other	665		0	False	5
P37261	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	193		0	False	5
Q27GK7	Arabidopsis thaliana	Plants	1135		0	False	5
Q8IYJ3	Homo sapiens	Metazoa	562		0	False	5
F4JTN2	Arabidopsis thaliana	Plants	485		0	True	5
P84090	Homo sapiens	Metazoa	104		0	False	5
Q03989	Homo sapiens	Metazoa	594		0	False	5
P10663	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	115		0	False	5
Q92466	Homo sapiens	Metazoa	427		0	False	5
P54252	Homo sapiens	Metazoa	361		0	False	5
Q9NYY8	Homo sapiens	Metazoa	710		0	False	5
Q8BUE4	Mus musculus	Metazoa	373		0	True	5
Q8H0M1	Spinacia oleracea	Plants	329		0	False	5
P91928	Drosophila melanogaster	Metazoa	739		0	True	5
Q9UNI6	Homo sapiens	Metazoa	340		0	False	5
Q8RZ35	Oryza sativa subsp. japonica	Plants	388		0	False	5
Q42599	Arabidopsis thaliana	Plants	222		0	False	5
Q1K8Y7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	161		0	False	5
Q80SU6	Mus musculus	Metazoa	601		0	True	5
Q9Z110	Mus musculus	Metazoa	795		0	False	5
Q9SJQ6	Arabidopsis thaliana	Plants	1393		0	False	5
Q91Y63	Mus musculus	Metazoa	600		0	True	5
P84229	Gallus gallus	Metazoa	136		0	False	5
Q9LTJ6	Arabidopsis thaliana	Plants	385		0	False	5
Q9B6C8	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	469		0	True	5
P38860	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	518		0	False	5
P70191	Mus musculus	Metazoa	558		0	False	5
P42580	Mus musculus	Metazoa	305		0	False	5
P00558	Homo sapiens	Metazoa	417		0	False	5
Q9QX60	Mus musculus	Metazoa	277		0	False	5
P09067	Homo sapiens	Metazoa	269		0	False	5
B6HLT9	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	357		0	False	5
Q9BYH8	Homo sapiens	Metazoa	718		0	False	5
Q42523	Arabidopsis thaliana	Plants	734		0	False	5
O96020	Homo sapiens	Metazoa	404		0	False	5
P00051	Cucurbita maxima	Plants	111		0	False	5
Q9P3A7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	815		0	False	5
Q5H9F3	Homo sapiens	Metazoa	1785		0	False	5
P38874	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	309		0	False	5
Q8N6F7	Homo sapiens	Metazoa	178		0	False	5
Q60809	Mus musculus	Metazoa	285		0	False	5
Q9C8L2	Arabidopsis thaliana	Plants	287		0	False	5
D3YXJ0	Mus musculus	Metazoa	1211		0	False	5
Q9U9Y8	Caenorhabditis elegans	Metazoa	634		0	False	5
P51450	Mus musculus	Metazoa	516		0	False	5
Q12040	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	230		0	False	5
Q8I1T1	Plasmodium falciparum (isolate 3D7)	Other	229		0	False	5
P15938	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1071		0	False	5
Q22495	Caenorhabditis elegans	Metazoa	308		0	True	5
P13231	Dictyostelium discoideum	Other	118		0	False	5
Q86X51	Homo sapiens	Metazoa	503		0	False	5
Q06116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2489		0	True	5
P09938	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	399		0	False	5
Q9VLP3	Drosophila melanogaster	Metazoa	122		0	False	5
C5H429	Artemisia annua	Plants	388		0	False	5
O54784	Mus musculus	Metazoa	448		0	False	5
Q9WUB9	Mesocricetus auratus	Metazoa	483		0	True	5
Q8H110	Arabidopsis thaliana	Plants	337		0	False	5
O14097	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	331		0	False	5
P23249	Mus musculus	Metazoa	1004		0	False	5
P38985	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146		0	False	5
Q9SWI1	Arabidopsis thaliana	Plants	439		0	False	5
P97275	Cavia porcellus	Metazoa	658		0	False	5
O43526	Homo sapiens	Metazoa	872		0	False	5
Q14397	Homo sapiens	Metazoa	625		0	False	5
Q24573	Drosophila melanogaster	Metazoa	911		0	False	5
Q09761	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	699		0	False	5
Q06124	Homo sapiens	Metazoa	593		0	False	5
Q93VT9	Arabidopsis thaliana	Plants	220		0	False	5
P19619	Sus scrofa	Metazoa	346		0	False	5
O60356	Homo sapiens	Metazoa	82		0	False	5
Q9UGQ2	Homo sapiens	Metazoa	172		0	True	5
Q03771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387		0	False	5
P0DMV8	Homo sapiens	Metazoa	641		0	False	5
P04789	Trypanosoma brucei brucei	Other	250		0	False	5
O95069	Homo sapiens	Metazoa	426		0	True	5
P15336	Homo sapiens	Metazoa	505		0	False	5
P53139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140		0	False	5
D3KY99	Carapichea ipecacuanha	Plants	350		0	False	5
Q05930	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	598		0	False	5
Q9NW08	Homo sapiens	Metazoa	1133		0	False	5
Q86W54	Homo sapiens	Metazoa	205		0	False	5
P39988	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312		0	False	5
Q2VLK6	Trypanosoma cruzi (strain CL Brener)	Other	358		0	False	5
Q60864	Mus musculus	Metazoa	543		0	False	5
