accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
P70501	Rattus norvegicus	Metazoa	852		0	False	4
P18901	Rattus norvegicus	Metazoa	446		0	True	4
P10914	Homo sapiens	Metazoa	325		0	False	4
Q99598	Homo sapiens	Metazoa	290		0	False	4
P40798	Drosophila melanogaster	Metazoa	1106		0	False	4
O43313	Homo sapiens	Metazoa	823		0	False	4
Q8BZZ3	Mus musculus	Metazoa	918		0	False	4
O22208	Arabidopsis thaliana	Plants	721		0	False	4
Q9C6I6	Arabidopsis thaliana	Plants	363		0	False	4
Q9D742	Mus musculus	Metazoa	170		0	False	4
O35627	Mus musculus	Metazoa	358		0	False	4
P33240	Homo sapiens	Metazoa	577		0	False	4
Q8VEF1	Mus musculus	Metazoa	722		0	False	4
P47158	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	497		0	False	4
P25454	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	400		0	False	4
P12956	Homo sapiens	Metazoa	609		0	False	4
Q9JJY3	Mus musculus	Metazoa	655		0	False	4
Q61464	Mus musculus	Metazoa	1960		0	False	4
Q9ZW33	Arabidopsis thaliana	Plants	83		0	False	4
Q9H0C2	Homo sapiens	Metazoa	315		0	True	4
Q14676	Homo sapiens	Metazoa	2089		0	False	4
Q9MA90	Arabidopsis thaliana	Plants	322		0	True	4
Q9ES54	Rattus norvegicus	Metazoa	608		0	False	4
Q86SE9	Homo sapiens	Metazoa	256		0	False	4
Q22002	Caenorhabditis elegans	Metazoa	582		0	False	4
Q96IL0	Homo sapiens	Metazoa	206		0	False	4
Q9Y584	Homo sapiens	Metazoa	194		0	True	4
Q9Y5Q5	Homo sapiens	Metazoa	1042		0	True	4
O14948	Homo sapiens	Metazoa	347		0	False	4
P09017	Homo sapiens	Metazoa	264		0	False	4
P23508	Homo sapiens	Metazoa	829		0	False	4
Q9Z0H3	Mus musculus	Metazoa	385		0	False	4
Q6Q629	Rattus norvegicus	Metazoa	796		0	True	4
P27782	Mus musculus	Metazoa	397		0	False	4
P33032	Homo sapiens	Metazoa	325		0	True	4
Q7Z2H8	Homo sapiens	Metazoa	476		0	True	4
Q12090	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	404		0	False	4
O76922	Drosophila melanogaster	Metazoa	866		0	False	4
Q9FNZ5	Arabidopsis thaliana	Plants	142		0	False	4
Q99K82	Mus musculus	Metazoa	555		0	False	4
Q9SI75	Arabidopsis thaliana	Plants	783		0	False	4
O15228	Homo sapiens	Metazoa	680		0	False	4
Q96JW4	Homo sapiens	Metazoa	573		0	False	4
Q5T200	Homo sapiens	Metazoa	1668		0	False	4
Q9QZI7	Rattus norvegicus	Metazoa	287		0	False	4
Q99ML0	Mus musculus	Metazoa	440		0	False	4
Q9H4I2	Homo sapiens	Metazoa	956		0	False	4
A8IXB8	Chlamydomonas reinhardtii	Plants	362		0	False	4
G5EDB2	Caenorhabditis elegans	Metazoa	887		0	False	4
Q9FV53	Arabidopsis thaliana	Plants	269		0	False	4
Q9SRH7	Arabidopsis thaliana	Plants	490		0	False	4
Q9NYF0	Homo sapiens	Metazoa	836		0	False	4
P24473	Rattus norvegicus	Metazoa	226		0	False	4
Q04868	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	273		0	False	4
P41161	Homo sapiens	Metazoa	510		0	False	4
Q84JF5	Arabidopsis thaliana	Plants	483		0	False	4
Q04742	Mus musculus	Metazoa	257		0	False	4
P46225	Secale cereale	Plants	298		0	False	4
Q9ET38	Mus musculus	Metazoa	224		0	True	4
P42938	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290		0	False	4
Q3E785	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	79		0	False	4
Q8WUF5	Homo sapiens	Metazoa	828		0	False	4
Q6VUP9	Mus musculus	Metazoa	442		0	False	4
P53063	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387		0	False	4
P36421	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	394		0	False	4
P07978	Mus musculus	Metazoa	107		0	False	4
Q8LH59	Oryza sativa subsp. japonica	Plants	306		0	False	4
Q9UQR1	Homo sapiens	Metazoa	794		0	False	4
Q8W5B1	Arabidopsis thaliana	Plants	440		0	False	4
Q0JL44	Oryza sativa subsp. japonica	Plants	367		0	False	4
P22411	Sus scrofa	Metazoa	766		0	True	4
Q9CQJ8	Mus musculus	Metazoa	179		0	False	4
O13577	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133		0	False	4
Q6Z1Y6	Oryza sativa subsp. japonica	Plants	200		0	False	4
G5EC32	Caenorhabditis elegans	Metazoa	1005		0	False	4
Q4AE62	Homo sapiens	Metazoa	458		0	False	4
Q9UK39	Homo sapiens	Metazoa	431		0	False	4
P07143	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	309		0	False	4
Q9UTJ8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1285		0	False	4
P41223	Homo sapiens	Metazoa	144		0	False	4
P25701	Arabidopsis thaliana	Plants	136		0	False	4
P26231	Mus musculus	Metazoa	906		0	False	4
Q16740	Homo sapiens	Metazoa	277		0	False	4
Q9FHI1	Arabidopsis thaliana	Plants	215		0	False	4
P42704	Homo sapiens	Metazoa	1394		0	False	4
P31390	Rattus norvegicus	Metazoa	486		0	True	4
O35235	Mus musculus	Metazoa	316		0	True	4
P51907	Rattus norvegicus	Metazoa	523		0	True	4
Q5JRX3	Homo sapiens	Metazoa	1037		0	False	4
Q8TDY2	Homo sapiens	Metazoa	1594		0	False	4
O74361	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	356		0	False	4
O75593	Homo sapiens	Metazoa	365		0	False	4
P00233	Gleichenia japonica	Plants	95		0	False	4
O08967	Mus musculus	Metazoa	399		0	False	4
Q9SF47	Arabidopsis thaliana	Plants	904		0	False	4
Q9C9E3	Arabidopsis thaliana	Plants	269		0	False	4
Q6F2E7	Xenopus tropicalis	Metazoa	482		0	False	4
Q9UT03	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	677		0	False	4
P00966	Homo sapiens	Metazoa	412		0	False	4
Q02486	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	183		0	False	4
F1LQ70	Rattus norvegicus	Metazoa	663		0	False	4
Q6GYP7	Mus musculus	Metazoa	2035		0	False	4
P37107	Arabidopsis thaliana	Plants	564		0	False	4
P25336	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1018		0	False	4
Q9Y3C4	Homo sapiens	Metazoa	175		0	False	4
Q04279	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	960		0	False	4
Q07108	Homo sapiens	Metazoa	199		0	True	4
Q8CGK3	Mus musculus	Metazoa	949		0	False	4
O88665	Mus musculus	Metazoa	651		0	False	4
P62897	Mus musculus	Metazoa	105		0	False	4
P41968	Homo sapiens	Metazoa	323		0	True	4
O61016	Crithidia fasciculata	Other	151		0	False	4
G5EDW7	Caenorhabditis elegans	Metazoa	386		0	False	4
Q96AP0	Homo sapiens	Metazoa	458		0	False	4
O81193	Salvia officinalis	Plants	590		0	False	4
Q03305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	412		0	False	4
G5EDJ0	Caenorhabditis elegans	Metazoa	419		0	False	4
P29384	Arabidopsis thaliana	Plants	250		0	False	4
O80875	Arabidopsis thaliana	Plants	1002		0	False	4
Q63014	Rattus norvegicus	Metazoa	687		0	False	4
Q7SHR6	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	344		0	False	4
P39705	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	539		0	False	4
Q5UB07	Medicago truncatula	Plants	580		0	False	4
P20749	Homo sapiens	Metazoa	454		0	False	4
Q61221	Mus musculus	Metazoa	836		0	False	4
G5EGA9	Caenorhabditis elegans	Metazoa	345		0	False	4
Q9USZ3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	84		0	False	4
E9Q6W4	Mus musculus	Metazoa	445		0	False	4
Q9LSI7	Arabidopsis thaliana	Plants	317		0	False	4
P52296	Rattus norvegicus	Metazoa	875		0	False	4
O35296	Mesocricetus auratus	Metazoa	373		0	False	4
P62847	Homo sapiens	Metazoa	133		0	False	4
P56408	Scenedesmus fuscus	Plants	94		0	False	4
Q9NWZ5	Homo sapiens	Metazoa	548		0	False	4
Q96RD7	Homo sapiens	Metazoa	426		0	True	4
P29381	Arabidopsis thaliana	Plants	248		0	False	4
Q08850	Rattus norvegicus	Metazoa	298		0	False	4
Q9LSE2	Arabidopsis thaliana	Plants	494		0	False	4
Q59NP1	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	251		0	True	4
P11873	Tetrahymena thermophila	Other	100		0	False	4
P00416	Mus musculus	Metazoa	261		0	True	4
Q84K11	Solanum lycopersicum	Plants	556		0	False	4
A6NDV4	Homo sapiens	Metazoa	472		0	False	4
P10628	Mus musculus	Metazoa	250		0	False	4
P97576	Rattus norvegicus	Metazoa	217		0	False	4
Q9NGX9	Drosophila melanogaster	Metazoa	489		0	False	4
Q9NSY1	Homo sapiens	Metazoa	1161		0	False	4
Q9BZF1	Homo sapiens	Metazoa	889		0	False	4
Q3UK10	Mus musculus	Metazoa	175		0	False	4
P59226	Arabidopsis thaliana	Plants	136		0	False	4
Q62908	Rattus norvegicus	Metazoa	193		0	False	4
Q14164	Homo sapiens	Metazoa	716		0	False	4
P42841	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	465		0	False	4
Q96BM1	Homo sapiens	Metazoa	317		0	False	4
P16054	Mus musculus	Metazoa	737		0	False	4
Q5QF96	Bos taurus	Metazoa	384		0	True	4
P40302	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	234		0	False	4
P87152	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	992		0	False	4
Q38859	Arabidopsis thaliana	Plants	116		0	False	4
P39015	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	273		0	False	4
D7PC76	Tursiops truncatus	Metazoa	741		0	True	4
Q9QYR7	Mus musculus	Metazoa	432		0	False	4
O75762	Homo sapiens	Metazoa	1119		0	False	4
Q9M374	Arabidopsis thaliana	Plants	315		0	False	4
P82347	Mus musculus	Metazoa	289		0	True	4
O49562	Arabidopsis thaliana	Plants	403		0	False	4
Q54WT8	Dictyostelium discoideum	Other	294		0	True	4
Q99NF1	Mus musculus	Metazoa	532		0	False	4
Q1ZXU0	Caenorhabditis elegans	Metazoa	205		0	False	4
Q12968	Homo sapiens	Metazoa	1075		0	False	4
P21932	Rattus norvegicus	Metazoa	1144		0	True	4
O15287	Homo sapiens	Metazoa	622		0	False	4
P18146	Homo sapiens	Metazoa	543		0	False	4
Q9EQ16	Mus musculus	Metazoa	351		0	True	4
P16889	Strongylocentrotus purpuratus	Metazoa	123		0	False	4
P79937	Xenopus laevis	Metazoa	390		0	False	4
Q04609	Homo sapiens	Metazoa	750		0	True	4
Q84VX3	Arabidopsis thaliana	Plants	626		0	False	4
A0A2Z4LIS9	Homo sapiens	Metazoa	290		0	False	4
P86938	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	839		0	False	4
Q96T60	Homo sapiens	Metazoa	521		0	False	4
Q39228	Arabidopsis thaliana	Plants	514		0	True	4
Q9DE46	Xenopus laevis	Metazoa	1458		0	False	4
P26045	Homo sapiens	Metazoa	913		0	False	4
Q00403	Homo sapiens	Metazoa	316		0	False	4
P28241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	369		0	False	4
Q1RNF8	Mus musculus	Metazoa	542		0	False	4
Q13492	Homo sapiens	Metazoa	652		0	False	4
Q9JI39	Mus musculus	Metazoa	715		0	False	4
Q9Y5S8	Homo sapiens	Metazoa	564		0	True	4
A8NN94	Bos taurus	Metazoa	96		0	False	4
P46527	Homo sapiens	Metazoa	198		0	False	4
P36775	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1133		0	False	4
Q16385	Homo sapiens	Metazoa	188		0	False	4
Q3ZCQ8	Homo sapiens	Metazoa	353		0	True	4
Q03430	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	361		0	False	4
P15313	Homo sapiens	Metazoa	513		0	False	4
Q8CGW4	Mus musculus	Metazoa	782		0	False	4
Q9BRQ5	Homo sapiens	Metazoa	295		0	True	4
Q7TMI3	Mus musculus	Metazoa	803		0	False	4
P32432	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	683		0	False	4
Q9S7W5	Arabidopsis thaliana	Plants	355		0	False	4
P55771	Homo sapiens	Metazoa	341		0	False	4
Q9W1C5	Drosophila melanogaster	Metazoa	2053		0	False	4
P51553	Homo sapiens	Metazoa	393		0	False	4
Q9NY25	Homo sapiens	Metazoa	188		0	True	4
Q06810	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360		0	False	4
Q8RXH2	Arabidopsis thaliana	Plants	716		0	False	4
Q13283	Homo sapiens	Metazoa	466		0	False	4
Q9UM54	Homo sapiens	Metazoa	1294		0	False	4
Q9W2E7	Drosophila melanogaster	Metazoa	346		0	False	4
O43719	Homo sapiens	Metazoa	755		0	False	4
Q84L30	Arabidopsis thaliana	Plants	378		0	False	4
P82979	Homo sapiens	Metazoa	210		0	False	4
Q9FFZ1	Arabidopsis thaliana	Plants	484		0	False	4
Q13936	Homo sapiens	Metazoa	2221		0	False	4
O15370	Homo sapiens	Metazoa	315		0	False	4
Q2QL34	Homo sapiens	Metazoa	196		0	True	4
O15446	Homo sapiens	Metazoa	510		0	False	4
Q96262	Arabidopsis thaliana	Plants	225		0	False	4
Q8N5N7	Homo sapiens	Metazoa	158		0	False	4
P47045	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	478		0	True	4
Q96PV7	Homo sapiens	Metazoa	902		0	False	4
Q8L9X2	Arabidopsis thaliana	Plants	203		0	False	4
Q16512	Homo sapiens	Metazoa	942		0	False	4
P60033	Homo sapiens	Metazoa	236		0	True	4
P50516	Mus musculus	Metazoa	617		0	False	4
P00813	Homo sapiens	Metazoa	363		0	False	4
Q9Y2T5	Homo sapiens	Metazoa	361		0	True	4
O60165	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	428		0	False	4
Q8K2C6	Mus musculus	Metazoa	310		0	False	4
Q09143	Mus musculus	Metazoa	622		0	True	4
Q9FL12	Arabidopsis thaliana	Plants	592		0	False	4
O54699	Rattus norvegicus	Metazoa	456		0	True	4
Q6X4W1	Homo sapiens	Metazoa	530		0	False	4
Q0GGX2	Mus musculus	Metazoa	1363		0	False	4
O13881	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	537		0	False	4
Q9D5D8	Mus musculus	Metazoa	503		0	False	4
Q27934	Drosophila melanogaster	Metazoa	400		0	False	4
P99028	Mus musculus	Metazoa	89		0	False	4
Q5SSG4	Mus musculus	Metazoa	860		0	False	4
Q9CQB5	Mus musculus	Metazoa	135		0	True	4
Q585P3	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	524		0	False	4
P23542	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	418		0	False	4
Q06389	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	190		0	False	4
Q9BY27	Homo sapiens	Metazoa	220		0	False	4
Q9FMU6	Arabidopsis thaliana	Plants	375		0	True	4
Q9UI95	Homo sapiens	Metazoa	211		0	False	4
Q10QA5	Oryza sativa subsp. japonica	Plants	318		0	False	4
P25576	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	258		0	False	4
Q7JJ13	Mus musculus	Metazoa	798		0	False	4
O60266	Homo sapiens	Metazoa	1144		0	True	4
Q8IWZ6	Homo sapiens	Metazoa	715		0	False	4
Q9R1C7	Mus musculus	Metazoa	953		0	False	4
Q13277	Homo sapiens	Metazoa	289		0	False	4
Q62407	Mus musculus	Metazoa	3262		0	False	4
Q7SIB8	Dryopteris crassirhizoma	Plants	102		0	False	4
P11915	Rattus norvegicus	Metazoa	547		0	False	4
Q04996	Arabidopsis thaliana	Plants	723		0	False	4
P16016	Spinacia oleracea	Plants	319		0	False	4
Q948U0	Solanum tuberosum	Plants	963		0	False	4
Q8L765	Arabidopsis thaliana	Plants	407		0	False	4
Q99536	Homo sapiens	Metazoa	393		0	False	4
Q8GYN9	Arabidopsis thaliana	Plants	337		0	False	4
Q76N23	Nicotiana tabacum	Plants	136		0	False	4
Q9TY84	Crithidia fasciculata	Other	130		0	False	4
Q9Y5B9	Homo sapiens	Metazoa	1047		0	False	4
P14682	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295		0	False	4
Q6DBQ1	Arabidopsis thaliana	Plants	299		0	False	4
Q93246	Caenorhabditis elegans	Metazoa	310		0	False	4
B4DJY2	Homo sapiens	Metazoa	109		0	True	4
Q8TEU7	Homo sapiens	Metazoa	1601		0	False	4
Q35915	Sus scrofa	Metazoa	226		0	True	4
Q9QXZ7	Mus musculus	Metazoa	395		0	False	4
P87174	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	210		0	False	4
Q94981	Drosophila melanogaster	Metazoa	503		0	False	4
P32314	Homo sapiens	Metazoa	431		0	False	4
O70576	Mus musculus	Metazoa	1240		0	False	4
P40475	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	563		0	True	4
Q9NX70	Homo sapiens	Metazoa	200		0	False	4
Q9LXG9	Arabidopsis thaliana	Plants	293		0	False	4
Q8VZE7	Arabidopsis thaliana	Plants	671		0	False	4
Q8N1G2	Homo sapiens	Metazoa	835		0	False	4
Q9XEE2	Arabidopsis thaliana	Plants	317		0	False	4
Q9VQ56	Drosophila melanogaster	Metazoa	611		0	False	4
Q8IWA4	Homo sapiens	Metazoa	741		0	False	4
P00068	Triticum aestivum	Plants	112		0	False	4
Q0WMY5	Arabidopsis thaliana	Plants	952		0	False	4
Q3SY69	Homo sapiens	Metazoa	923		0	False	4
Q92624	Homo sapiens	Metazoa	585		0	False	4
Q7Z4G1	Homo sapiens	Metazoa	85		0	False	4
A6NHQ2	Homo sapiens	Metazoa	334		0	False	4
O95229	Homo sapiens	Metazoa	277		0	False	4
Q62862	Rattus norvegicus	Metazoa	448		0	False	4
Q60948	Mus musculus	Metazoa	209		0	False	4
Q9LQ02	Arabidopsis thaliana	Plants	1453		0	False	4
P39547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	235		0	True	4
Q84P52	Solanum lycopersicum	Plants	520		0	False	4
P00076	Euglena gracilis	Other	102		0	False	4
P13382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1468		0	False	4
Q6NPM8	Arabidopsis thaliana	Plants	346		0	False	4
D4A734	Rattus norvegicus	Metazoa	486		0	True	4
O00505	Homo sapiens	Metazoa	521		0	False	4
P53885	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366		0	False	4
Q9SIV2	Arabidopsis thaliana	Plants	891		0	False	4
P45984	Homo sapiens	Metazoa	424		0	False	4
Q92698	Homo sapiens	Metazoa	747		0	False	4
Q9XUB3	Caenorhabditis elegans	Metazoa	781		0	False	4
O60164	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	607		0	False	4
Q5D1E7	Mus musculus	Metazoa	596		0	False	4
O88621	Mus musculus	Metazoa	401		0	False	4
C4R5T1	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	384		0	False	4
Q9V5M3	Drosophila melanogaster	Metazoa	878		0	False	4
Q6UUV7	Homo sapiens	Metazoa	619		0	False	4
Q9LFX9	Arabidopsis thaliana	Plants	576		0	True	4
Q12675	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1612		0	False	4
O94374	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	539		0	False	4
Q9Y5Z9	Homo sapiens	Metazoa	338		0	True	4
P00064	Allium porrum	Plants	111		0	False	4
P41226	Homo sapiens	Metazoa	1012		0	False	4
P0DPG3	Trypanosoma brucei brucei	Other	75		0	False	4
O01789	Caenorhabditis elegans	Metazoa	1262		0	False	4
Q12504	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	494		0	False	4
Q9U1W1	Caenorhabditis elegans	Metazoa	486		0	False	4
Q93VM9	Arabidopsis thaliana	Plants	599		0	False	4
Q9QZB1	Mus musculus	Metazoa	239		0	False	4
Q9SYK4	Arabidopsis thaliana	Plants	1136		0	False	4
Q9BW66	Homo sapiens	Metazoa	212		0	False	4
P97564	Rattus norvegicus	Metazoa	828		0	False	4
P23526	Homo sapiens	Metazoa	432		0	False	4
P51575	Homo sapiens	Metazoa	399		0	True	4
Q8GX78	Arabidopsis thaliana	Plants	541		0	False	4
O15374	Homo sapiens	Metazoa	487		0	True	4
Q9Y6W3	Homo sapiens	Metazoa	813		0	False	4
Q13887	Homo sapiens	Metazoa	457		0	False	4
P47006	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	233		0	False	4
A0A096MJY4	Rattus norvegicus	Metazoa	473		0	False	4
Q5WRN1	Caenorhabditis elegans	Metazoa	301		0	True	4
Q9ES52	Mus musculus	Metazoa	1191		0	False	4
Q9JKA7	Rattus norvegicus	Metazoa	1198		0	False	4
P04201	Homo sapiens	Metazoa	325		0	True	4
Q8N1N2	Homo sapiens	Metazoa	210		0	False	4
A2AG06	Mus musculus	Metazoa	965		0	False	4
P32944	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	819		0	False	4
Q9SIH4	Arabidopsis thaliana	Plants	206		0	True	4
P67881	Gallus gallus	Metazoa	105		0	False	4
Q12802	Homo sapiens	Metazoa	2813		0	False	4
Q9GZV8	Homo sapiens	Metazoa	571		0	False	4
P34087	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	171		0	False	4
Q99755	Homo sapiens	Metazoa	562		0	False	4
P54860	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	961		0	False	4
P53692	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1140		0	False	4
Q682I1	Arabidopsis thaliana	Plants	160		0	False	4
Q9EPK5	Mus musculus	Metazoa	395		0	False	4
O35921	Rattus norvegicus	Metazoa	561		0	True	4
Q09130	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	446		0	False	4
Q9LTK0	Arabidopsis thaliana	Plants	191		0	False	4
P24279	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	971		0	False	4
P22789	Rattus norvegicus	Metazoa	284		0	False	4
Q99623	Homo sapiens	Metazoa	299		0	False	4
P06511	Spinacia oleracea	Plants	750		0	True	4
Q3SZ86	Bos taurus	Metazoa	205		0	False	4
P36104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	329		0	False	4
A8MQL1	Arabidopsis thaliana	Plants	1082		0	False	4
Q00288	Mus musculus	Metazoa	457		0	False	4
Q86V97	Homo sapiens	Metazoa	674		0	False	4
Q14005	Homo sapiens	Metazoa	1332		0	False	4
P30605	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	584		0	True	4
Q8WZK3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	138		0	False	4
Q14694	Homo sapiens	Metazoa	798		0	False	4
O23210	Arabidopsis thaliana	Plants	486		0	False	4
P14373	Homo sapiens	Metazoa	513		0	False	4
P27064	Cucumis sativus	Plants	475		0	False	4
Q5VZV1	Homo sapiens	Metazoa	264		0	False	4
P68164	Datura metel	Plants	97		0	False	4
Q580X6	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	928		0	False	4
Q9Y473	Homo sapiens	Metazoa	711		0	False	4
P14291	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	827		0	False	4
P40069	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1113		0	False	4
P08151	Homo sapiens	Metazoa	1106		0	False	4
Q9SJ50	Arabidopsis thaliana	Plants	333		0	False	4
P14868	Homo sapiens	Metazoa	501		0	False	4
Q9ET77	Mus musculus	Metazoa	744		0	False	4
P0DO12	Arabidopsis thaliana	Plants	126		0	False	4
Q6S5L9	Mus musculus	Metazoa	626		0	False	4
G5EDP2	Caenorhabditis elegans	Metazoa	412		0	False	4
Q96QF0	Homo sapiens	Metazoa	476		0	False	4
D3ZI76	Rattus norvegicus	Metazoa	801		0	False	4
O94410	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	186		0	False	4
O65258	Arabidopsis thaliana	Plants	542		0	False	4
Q16695	Homo sapiens	Metazoa	136		0	False	4
O88944	Rattus norvegicus	Metazoa	873		0	False	4
Q60825	Mus musculus	Metazoa	637		0	False	4
P09012	Homo sapiens	Metazoa	282		0	False	4
P52654	Drosophila melanogaster	Metazoa	366		0	False	4
Q00566	Rattus norvegicus	Metazoa	492		0	False	4
P47015	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	356		0	False	4
C0HLF1	Dictyostelium discoideum	Other	154		0	False	4
P34226	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	696		0	False	4
Q96CX2	Homo sapiens	Metazoa	325		0	False	4
Q8N983	Homo sapiens	Metazoa	215		0	False	4
Q7TSY2	Rattus norvegicus	Metazoa	247		0	True	4
P22414	Candida tropicalis	Fungi	906		0	False	4
P40530	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	394		0	False	4
O08707	Mus musculus	Metazoa	378		0	True	4
Q86US8	Homo sapiens	Metazoa	1419		0	False	4
P79171	Felis catus	Metazoa	967		0	True	4
Q00577	Homo sapiens	Metazoa	322		0	False	4
B7FAL5	Oryza sativa subsp. japonica	Plants	204		0	False	4
P40850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	830		0	False	4
Q9SWG0	Arabidopsis thaliana	Plants	409		0	False	4
P56524	Homo sapiens	Metazoa	1084		0	False	4
Q19848	Caenorhabditis elegans	Metazoa	610		0	False	4
Q90941	Gallus gallus	Metazoa	1633		0	False	4
Q9H6Z4	Homo sapiens	Metazoa	567		0	False	4
Q96S55	Homo sapiens	Metazoa	665		0	False	4
Q01802	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	451		0	False	4
Q9BG98	Oryctolagus cuniculus	Metazoa	1179		0	True	4
Q8IZK6	Homo sapiens	Metazoa	566		0	True	4
Q92753	Homo sapiens	Metazoa	470		0	False	4
O13928	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	205		0	False	4
B9F1C0	Oryza sativa subsp. japonica	Plants	1709		0	False	4
Q8LPS1	Arabidopsis thaliana	Plants	701		0	False	4
P0DO02	Oryza sativa subsp. japonica	Plants	447		0	False	4
V9M2S5	Vitis rotundifolia	Plants	1398		0	False	4
Q03829	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	368		0	True	4
O14746	Homo sapiens	Metazoa	1132		0	False	4
Q9UL17	Homo sapiens	Metazoa	535		0	False	4
Q9NRY2	Homo sapiens	Metazoa	104		0	False	4
Q9UFN0	Homo sapiens	Metazoa	247		0	False	4
Q8LF89	Arabidopsis thaliana	Plants	140		0	False	4
Q7SCX7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	383		0	False	4
Q8WXF1	Homo sapiens	Metazoa	523		0	False	4
P50101	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1230		0	False	4
