accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
Q7XBY6	Oryza sativa subsp. japonica	Plants	212		0	False	2
Q6UUV9	Homo sapiens	Metazoa	634		0	False	2
P68517	Crotalus adamanteus	Metazoa	105		0	False	2
O74846	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	752		0	False	2
F4KBW6	Arabidopsis thaliana	Plants	1838		0	False	2
Q05471	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1514		0	False	2
Q03427	Drosophila melanogaster	Metazoa	621		0	False	2
F4I3V6	Arabidopsis thaliana	Plants	192		0	False	2
Q6PJT7	Homo sapiens	Metazoa	736		0	False	2
Q13615	Homo sapiens	Metazoa	1198		0	False	2
Q9NQZ3	Homo sapiens	Metazoa	744		0	False	2
Q13952	Homo sapiens	Metazoa	458		0	False	2
Q94AG6	Arabidopsis thaliana	Plants	325		0	True	2
P09950	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	548		0	False	2
P07251	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	545		0	False	2
A0A0E3T3B5	Malus domestica	Plants	503		0	False	2
Q9Y2C5	Homo sapiens	Metazoa	497		0	False	2
Q68CJ9	Homo sapiens	Metazoa	461		0	False	2
Q12415	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	435		0	False	2
P27364	Rattus norvegicus	Metazoa	373		0	False	2
Q8VEE1	Mus musculus	Metazoa	365		0	False	2
Q7RA60	Plasmodium yoelii yoelii	Other	444		0	False	2
Q96T54	Homo sapiens	Metazoa	332		0	True	2
P41247	Homo sapiens	Metazoa	253		0	False	2
O43013	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	533		0	False	2
Q99PP2	Mus musculus	Metazoa	2237		0	False	2
O14277	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	203		0	False	2
A0A0D1CVS5	Mycosarcoma maydis	Fungi	624		0	False	2
Q9LU77	Arabidopsis thaliana	Plants	647		0	True	2
Q05131	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	434		0	True	2
D0QMC3	Mus musculus	Metazoa	538		0	False	2
Q501D5	Arabidopsis thaliana	Plants	589		0	False	2
Q9VKJ9	Drosophila melanogaster	Metazoa	816		0	False	2
Q9P7A0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	319		0	False	2
Q62720	Rattus norvegicus	Metazoa	507		0	True	2
Q7L590	Homo sapiens	Metazoa	875		0	False	2
Q9LY23	Arabidopsis thaliana	Plants	286		0	False	2
Q8IYT2	Homo sapiens	Metazoa	770		0	False	2
Q9BY12	Homo sapiens	Metazoa	1400		0	False	2
Q86UV5	Homo sapiens	Metazoa	1035		0	False	2
Q38AH0	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	370		0	False	2
Q16665	Homo sapiens	Metazoa	826		0	False	2
Q61818	Mus musculus	Metazoa	1889		0	False	2
Q8GW43	Arabidopsis thaliana	Plants	476		0	False	2
O80507	Arabidopsis thaliana	Plants	283		0	False	2
P33242	Mus musculus	Metazoa	462		0	False	2
A2ASI5	Mus musculus	Metazoa	1947		0	False	2
P82924	Bos taurus	Metazoa	435		0	False	2
P15532	Mus musculus	Metazoa	152		0	False	2
P51826	Homo sapiens	Metazoa	1226		0	False	2
P32247	Homo sapiens	Metazoa	399		0	True	2
P56329	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	321		0	False	2
Q9BYC9	Homo sapiens	Metazoa	149		0	False	2
Q8C0T0	Mus musculus	Metazoa	401		0	True	2
P18212	Nicotiana tabacum	Plants	265		0	False	2
P45973	Homo sapiens	Metazoa	191		0	False	2
Q9VC61	Drosophila melanogaster	Metazoa	755		0	False	2
Q9S7M0	Arabidopsis thaliana	Plants	265		0	False	2
Q9LUT0	Arabidopsis thaliana	Plants	364		0	False	2
Q6ZNL6	Homo sapiens	Metazoa	1462		0	False	2
Q7XWV4	Oryza sativa subsp. japonica	Plants	483		0	False	2
Q18221	Caenorhabditis elegans	Metazoa	1507		0	False	2
Q9NZB2	Homo sapiens	Metazoa	1118		0	False	2
P07256	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	457		0	False	2
P68400	Homo sapiens	Metazoa	391		0	False	2
Q8GWQ6	Arabidopsis thaliana	Plants	232		0	False	2
Q681Y3	Arabidopsis thaliana	Plants	432		0	False	2
O75643	Homo sapiens	Metazoa	2136		0	False	2
Q0J7U6	Oryza sativa subsp. japonica	Plants	1133		0	False	2
Q9UL40	Homo sapiens	Metazoa	294		0	False	2
Q6TCH4	Homo sapiens	Metazoa	344		0	True	2
Q6PFQ7	Mus musculus	Metazoa	802		0	False	2
Q9USJ1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	298		0	False	2
P42737	Arabidopsis thaliana	Plants	331		0	False	2
Q22703	Caenorhabditis elegans	Metazoa	598		0	False	2
Q9ZQ19	Arabidopsis thaliana	Plants	279		0	False	2
Q09014	Mus musculus	Metazoa	390		0	False	2
Q3V050	Mus musculus	Metazoa	573		0	True	2
O75676	Homo sapiens	Metazoa	772		0	False	2
Q8R515	Rattus norvegicus	Metazoa	873		0	False	2
Q9NPJ4	Homo sapiens	Metazoa	139		0	False	2
P35731	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	278		0	False	2
Q3E7C1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	72		0	False	2
Q01815	Mus musculus	Metazoa	2139		0	False	2
P24386	Homo sapiens	Metazoa	653		0	False	2
P22091	Mus musculus	Metazoa	329		0	False	2
F4JW68	Arabidopsis thaliana	Plants	126		0	False	2
O57526	Xenopus laevis	Metazoa	593		0	False	2
Q9NSK7	Homo sapiens	Metazoa	141		0	True	2
Q9BVI0	Homo sapiens	Metazoa	1012		0	False	2
P34447	Caenorhabditis elegans	Metazoa	867		0	False	2
Q5EBL4	Homo sapiens	Metazoa	403		0	False	2
O09130	Mus musculus	Metazoa	412		0	False	2
Q9R1N3	Rattus norvegicus	Metazoa	1218		0	False	2
Q383Q5	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	209		0	False	2
Q9EP66	Mus musculus	Metazoa	360		0	True	2
P55197	Homo sapiens	Metazoa	1068		0	False	2
Q5JNS0	Oryza sativa subsp. japonica	Plants	379		0	False	2
Q96S59	Homo sapiens	Metazoa	729		0	False	2
Q687X5	Homo sapiens	Metazoa	459		0	False	2
P03872	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296		0	False	2
Q52M58	Homo sapiens	Metazoa	125		0	False	2
O99019	Solanum demissum	Plants	326		0	False	2
Q9FFK6	Arabidopsis thaliana	Plants	810		0	False	2
Q673G8	Danio rerio	Metazoa	837		0	False	2
P32120	Bos taurus	Metazoa	420		0	False	2
Q08235	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	291		0	False	2
Q6UVM3	Homo sapiens	Metazoa	1135		0	True	2
Q9Y6A4	Homo sapiens	Metazoa	193		0	False	2
O60669	Homo sapiens	Metazoa	478		0	True	2
Q19849	Caenorhabditis elegans	Metazoa	486		0	False	2
P41832	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1953		0	False	2
Q9CX83	Mus musculus	Metazoa	456		0	True	2
P36169	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	355		0	True	2
P78345	Homo sapiens	Metazoa	283		0	False	2
P27105	Homo sapiens	Metazoa	288		0	False	2
Q95ST2	Drosophila melanogaster	Metazoa	594		0	True	2
O23184	Arabidopsis thaliana	Plants	167		0	False	2
Q9Y3C6	Homo sapiens	Metazoa	166		0	False	2
O14893	Homo sapiens	Metazoa	280		0	False	2
Q9C7C4	Arabidopsis thaliana	Plants	327		0	False	2
P46275	Pisum sativum	Plants	407		0	False	2
Q35128	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	385		0	True	2
Q9VBB3	Drosophila melanogaster	Metazoa	328		0	False	2
Q07071	Rattus norvegicus	Metazoa	627		0	False	2
G4MWZ7	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958)	Fungi	702		0	False	2
Q86Z02	Homo sapiens	Metazoa	1210		0	False	2
Q9CA45	Arabidopsis thaliana	Plants	147		0	False	2
P46414	Mus musculus	Metazoa	197		0	False	2
Q9C5W9	Arabidopsis thaliana	Plants	602		0	False	2
Q99KK2	Mus musculus	Metazoa	432		0	False	2
Q8IWE4	Homo sapiens	Metazoa	304		0	False	2
Q9FIF5	Arabidopsis thaliana	Plants	413		0	False	2
P12198	Nicotiana tabacum	Plants	55		0	False	2
Q9HC62	Homo sapiens	Metazoa	589		0	False	2
P11142	Homo sapiens	Metazoa	646		0	False	2
O77408	Lymnaea stagnalis	Metazoa	638		0	True	2
Q60603	Mus musculus	Metazoa	989		0	False	2
P35802	Mus musculus	Metazoa	278		0	True	2
Q8LSZ4	Arabidopsis thaliana	Plants	403		0	False	2
P19339	Drosophila melanogaster	Metazoa	354		0	False	2
Q9JKX3	Mus musculus	Metazoa	798		0	True	2
Q9VS59	Drosophila melanogaster	Metazoa	201		0	False	2
Q8LPN3	Arabidopsis thaliana	Plants	919		0	False	2
O75494	Homo sapiens	Metazoa	262		0	False	2
Q7XK25	Oryza sativa subsp. japonica	Plants	475		0	False	2
Q07540	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	174		0	False	2
P53507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	60		0	True	2
Q9CPQ8	Mus musculus	Metazoa	103		0	False	2
G5EE01	Caenorhabditis elegans	Metazoa	962		0	False	2
Q40089	Ipomoea batatas	Plants	200		0	False	2
P17483	Homo sapiens	Metazoa	251		0	False	2
O65282	Arabidopsis thaliana	Plants	253		0	False	2
Q9C0A1	Homo sapiens	Metazoa	2572		0	False	2
P09605	Rattus norvegicus	Metazoa	419		0	False	2
Q9Z2H2	Mus musculus	Metazoa	472		0	False	2
Q874C1	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	540		0	False	2
X5JB51	Arabidopsis thaliana	Plants	829		0	False	2
Q9UHR5	Homo sapiens	Metazoa	308		0	False	2
F4IRR2	Arabidopsis thaliana	Plants	1040		0	False	2
O14232	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1117		0	False	2
Q9LV85	Arabidopsis thaliana	Plants	564		0	False	2
P16989	Homo sapiens	Metazoa	372		0	False	2
P15436	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1097		0	False	2
Q9UST6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	198		0	False	2
P25632	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	483		0	False	2
P01097	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	85		0	False	2
Q9LUE6	Arabidopsis thaliana	Plants	364		0	False	2
Q5U458	Mus musculus	Metazoa	559		0	False	2
P27796	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	417		0	False	2
Q9NUU6	Homo sapiens	Metazoa	356		0	False	2
Q7L1W4	Homo sapiens	Metazoa	858		0	True	2
C8VTS4	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	369		0	False	2
Q9Y7K9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	246		0	False	2
P50545	Rattus norvegicus	Metazoa	524		0	False	2
Q6YZF3	Oryza sativa subsp. japonica	Plants	307		0	True	2
Q99583	Homo sapiens	Metazoa	582		0	False	2
Q00922	Candida boidinii	Fungi	663		0	False	2
Q96EP5	Homo sapiens	Metazoa	407		0	False	2
P41814	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	478		0	False	2
O94762	Homo sapiens	Metazoa	991		0	False	2
G5EFT5	Caenorhabditis elegans	Metazoa	671		0	False	2
Q05922	Mus musculus	Metazoa	318		0	False	2
O43491	Homo sapiens	Metazoa	1005		0	False	2
P97718	Mus musculus	Metazoa	466		0	True	2
Q12962	Homo sapiens	Metazoa	218		0	False	2
P19754	Bos taurus	Metazoa	1134		0	True	2
P21560	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	335		0	False	2
Q9FNQ0	Arabidopsis thaliana	Plants	625		0	False	2
P23378	Homo sapiens	Metazoa	1020		0	False	2
Q9SYB9	Arabidopsis thaliana	Plants	404		0	False	2
Q80WL1	Rattus norvegicus	Metazoa	549		0	True	2
P25586	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	316		0	False	2
Q8N9N2	Homo sapiens	Metazoa	400		0	False	2
Q9VAS7	Drosophila melanogaster	Metazoa	395		0	True	2
Q7S5W0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	103		0	False	2
Q9SV15	Arabidopsis thaliana	Plants	325		0	False	2
Q00688	Homo sapiens	Metazoa	224		0	False	2
Q9FK47	Arabidopsis thaliana	Plants	402		0	False	2
Q9C5Y0	Arabidopsis thaliana	Plants	868		0	False	2
P04116	Bos taurus	Metazoa	277		0	True	2
O74991	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	577		0	False	2
Q05549	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1077		0	False	2
Q969X6	Homo sapiens	Metazoa	686		0	False	2
O82491	Arabidopsis thaliana	Plants	1074		0	False	2
Q9FL03	Arabidopsis thaliana	Plants	584		0	False	2
O22682	Arabidopsis thaliana	Plants	404		0	False	2
Q10059	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1841		0	False	2
Q96NN9	Homo sapiens	Metazoa	605		0	False	2
Q8BG55	Mus musculus	Metazoa	319		0	True	2
F4JKB6	Arabidopsis thaliana	Plants	576		0	False	2
O15523	Homo sapiens	Metazoa	660		0	False	2
Q8N5G0	Homo sapiens	Metazoa	67		0	True	2
P61764	Homo sapiens	Metazoa	594		0	False	2
Q8VYW1	Arabidopsis thaliana	Plants	741		0	False	2
C0HKE3	Mus musculus	Metazoa	130		0	False	2
Q06364	Daucus carota	Plants	489		0	False	2
Q09873	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	420		0	False	2
Q9XIA7	Arabidopsis thaliana	Plants	54		0	True	2
Q8IWT6	Homo sapiens	Metazoa	810		0	True	2
Q9CQT7	Mus musculus	Metazoa	168		0	False	2
Q8NCR6	Homo sapiens	Metazoa	262		0	False	2
P32832	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	435		0	False	2
Q9VNB5	Drosophila melanogaster	Metazoa	486		0	True	2
Q9H7B2	Homo sapiens	Metazoa	306		0	False	2
Q02750	Homo sapiens	Metazoa	393		0	False	2
Q8C208	Mus musculus	Metazoa	586		0	False	2
Q949M9	Arabidopsis thaliana	Plants	353		0	False	2
O95376	Homo sapiens	Metazoa	493		0	False	2
P78356	Homo sapiens	Metazoa	416		0	False	2
B8Y6I0	Zea mays	Plants	786		0	False	2
Q69383	Homo sapiens	Metazoa	105		0	False	2
Q9Y2U5	Homo sapiens	Metazoa	619		0	False	2
Q9P0P8	Homo sapiens	Metazoa	240		0	False	2
Q9GZS3	Homo sapiens	Metazoa	305		0	False	2
O18381	Drosophila melanogaster	Metazoa	857		0	False	2
P39011	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	633		0	False	2
Q9VMD0	Drosophila melanogaster	Metazoa	1659		0	False	2
O60287	Homo sapiens	Metazoa	2271		0	False	2
O13953	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	337		0	False	2
Q940Z2	Arabidopsis thaliana	Plants	724		0	False	2
A0A087WPF7	Mus musculus	Metazoa	1261		0	False	2
P83584	Solanum lasiocarpum	Plants	97		0	False	2
O02101	Caenorhabditis elegans	Metazoa	449		0	False	2
Q9SNC0	Arabidopsis thaliana	Plants	182		0	False	2
Q7SZC2	Danio rerio	Metazoa	971		0	False	2
Q9W701	Xenopus laevis	Metazoa	689		0	True	2
Q9NPA8	Homo sapiens	Metazoa	101		0	False	2
P49775	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	206		0	False	2
Q9BQ15	Homo sapiens	Metazoa	211		0	False	2
Q96DB2	Homo sapiens	Metazoa	347		0	False	2
O14079	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	624		0	False	2
Q3UVY1	Mus musculus	Metazoa	732		0	True	2
P05412	Homo sapiens	Metazoa	331		0	False	2
Q9D6J6	Mus musculus	Metazoa	248		0	False	2
Q99593	Homo sapiens	Metazoa	518		0	False	2
Q58DZ9	Rattus norvegicus	Metazoa	258		0	False	2
Q9NZJ6	Homo sapiens	Metazoa	369		0	False	2
Q9GZX5	Homo sapiens	Metazoa	532		0	False	2
Q12142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	997		0	False	2
P27692	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1063		0	False	2
Q28165	Bos taurus	Metazoa	306		0	False	2
Q9C923	Arabidopsis thaliana	Plants	576		0	False	2
Q9GYS1	Caenorhabditis elegans	Metazoa	459		0	False	2
Q8CFW1	Mus musculus	Metazoa	1002		0	False	2
Q8NDX5	Homo sapiens	Metazoa	983		0	False	2
Q94JZ8	Arabidopsis thaliana	Plants	468		0	False	2
O82656	Arabidopsis thaliana	Plants	340		0	False	2
O35129	Mus musculus	Metazoa	299		0	False	2
P00018	Dromaius novaehollandiae	Metazoa	105		0	False	2
Q9R1E0	Mus musculus	Metazoa	652		0	False	2
P58391	Mus musculus	Metazoa	732		0	False	2
Q9QUR7	Mus musculus	Metazoa	165		0	False	2
Q07335	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	154		0	True	2
Q9Y6X8	Homo sapiens	Metazoa	837		0	False	2
P84874	Hyoscyamus niger	Plants	97		0	False	2
Q9NPB1	Homo sapiens	Metazoa	228		0	False	2
Q45VK7	Mus musculus	Metazoa	4306		0	False	2
Q86UE8	Homo sapiens	Metazoa	772		0	False	2
Q64127	Mus musculus	Metazoa	1051		0	False	2
Q920Q8	Mus musculus	Metazoa	642		0	False	2
Q8RX78	Arabidopsis thaliana	Plants	684		0	False	2
W2SDE2	Cyphellophora europaea (strain CBS 101466)	Fungi	346		0	False	2
P40631	Tetrahymena thermophila (strain SB210)	Other	633		0	False	2
P09108	Tetronarce californica	Metazoa	412		0	False	2
P43356	Homo sapiens	Metazoa	314		0	False	2
Q62463	Mus musculus	Metazoa	423		0	True	2
O95905	Homo sapiens	Metazoa	644		0	False	2
P00848	Mus musculus	Metazoa	226		0	True	2
Q93Z00	Arabidopsis thaliana	Plants	489		0	False	2
Q96KQ4	Homo sapiens	Metazoa	1090		0	False	2
P12359	Spinacia oleracea	Plants	332		0	False	2
P41220	Homo sapiens	Metazoa	211		0	False	2
Q15058	Homo sapiens	Metazoa	1648		0	False	2
Q8R4E9	Mus musculus	Metazoa	557		0	False	2
P17861	Homo sapiens	Metazoa	261		0	False	2
Q12246	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	624		0	False	2
B8BDQ4	Oryza sativa subsp. indica	Plants	696		0	False	2
P15348	Drosophila melanogaster	Metazoa	1447		0	False	2
Q93Z30	Arabidopsis thaliana	Plants	459		0	False	2
Q9NPD5	Homo sapiens	Metazoa	702		0	True	2
P19387	Homo sapiens	Metazoa	275		0	False	2
Q9SJW9	Arabidopsis thaliana	Plants	571		0	False	2
Q5T3U5	Homo sapiens	Metazoa	1492		0	True	2
O75317	Homo sapiens	Metazoa	370		0	False	2
P35790	Homo sapiens	Metazoa	457		0	False	2
Q9LQ73	Arabidopsis thaliana	Plants	235		0	False	2
P04370	Mus musculus	Metazoa	250		0	False	2
P32447	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279		0	False	2
Q640Z6	Xenopus laevis	Metazoa	1605		0	False	2
P22136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	580		0	False	2
Q5XVI1	Arabidopsis thaliana	Plants	560		0	False	2
Q925N4	Mus musculus	Metazoa	235		0	True	2
P0DH90	Arabidopsis thaliana	Plants	609		0	False	2
Q99879	Homo sapiens	Metazoa	126		0	False	2
P08482	Rattus norvegicus	Metazoa	460		0	True	2
Q80T69	Mus musculus	Metazoa	795		0	False	2
Q9FLB1	Arabidopsis thaliana	Plants	203		0	False	2
Q8LBP4	Arabidopsis thaliana	Plants	462		0	False	2
A0A2Z5GDY5	Lotus japonicus	Plants	658		0	False	2
Q4E657	Trypanosoma cruzi (strain CL Brener)	Other	485		0	False	2
Q6NQH4	Arabidopsis thaliana	Plants	126		0	False	2
P43274	Mus musculus	Metazoa	219		0	False	2
O95136	Homo sapiens	Metazoa	353		0	True	2
P15330	Drosophila melanogaster	Metazoa	999		0	False	2
A2IDD5	Homo sapiens	Metazoa	438		0	False	2
F4JP46	Arabidopsis thaliana	Plants	328		0	False	2
O00476	Homo sapiens	Metazoa	420		0	False	2
Q9LPZ1	Arabidopsis thaliana	Plants	232		0	False	2
Q7YR75	Bos taurus	Metazoa	198		0	False	2
Q9SN12	Arabidopsis thaliana	Plants	301		0	False	2
P13569	Homo sapiens	Metazoa	1480		0	True	2
P17883	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1432		0	False	2
P46092	Homo sapiens	Metazoa	362		0	True	2
P19538	Drosophila melanogaster	Metazoa	1397		0	False	2
Q8JIR0	Danio rerio	Metazoa	320		0	False	2
P15923	Homo sapiens	Metazoa	654		0	False	2
P43686	Homo sapiens	Metazoa	418		0	False	2
Q8VZ87	Arabidopsis thaliana	Plants	267		0	False	2
Q92688	Homo sapiens	Metazoa	251		0	False	2
P41410	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	852		0	False	2
P47167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	239		0	False	2
Q80UP3	Mus musculus	Metazoa	929		0	False	2
F4KHG6	Arabidopsis thaliana	Plants	489		0	False	2
Q02100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	647		0	False	2
P24118	Tetrahymena thermophila	Other	462		0	False	2
Q9LU44	Arabidopsis thaliana	Plants	804		0	False	2
P56205	Aspergillus niger	Fungi	111		0	False	2
O75323	Homo sapiens	Metazoa	286		0	False	2
Q9LUJ3	Arabidopsis thaliana	Plants	163		0	False	2
P00070	Helianthus annuus	Plants	112		0	False	2
Q9SSS9	Arabidopsis thaliana	Plants	234		0	False	2
P19338	Homo sapiens	Metazoa	710		0	False	2
O60130	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	827		0	False	2
P97440	Mus musculus	Metazoa	275		0	False	2
P55862	Xenopus laevis	Metazoa	735		0	False	2
P00003	Ateles sp.	Metazoa	105		0	False	2
Q5XXA6	Homo sapiens	Metazoa	986		0	False	2
Q8TCE9	Homo sapiens	Metazoa	139		0	False	2
M9MRD1	Drosophila melanogaster	Metazoa	12345		0	False	2
O94288	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	747		0	False	2
Q96M32	Homo sapiens	Metazoa	723		0	False	2
P34233	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	588		0	False	2
P49619	Homo sapiens	Metazoa	791		0	False	2
Q9QY17	Rattus norvegicus	Metazoa	488		0	False	2
Q9S7I8	Arabidopsis thaliana	Plants	447		0	False	2
P26770	Rattus norvegicus	Metazoa	1064		0	True	2
A1ZAW0	Drosophila melanogaster	Metazoa	1722		0	False	2
Q9BQA5	Homo sapiens	Metazoa	517		0	False	2
Q8L7K4	Arabidopsis thaliana	Plants	252		0	False	2
Q04005	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	294		0	False	2
Q9VJJ7	Drosophila melanogaster	Metazoa	1128		0	False	2
P36146	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	502		0	False	2
Q8TDF6	Homo sapiens	Metazoa	673		0	False	2
Q9Y3U8	Homo sapiens	Metazoa	105		0	False	2
Q9JKV2	Mus musculus	Metazoa	629		0	False	2
Q9D945	Mus musculus	Metazoa	130		0	False	2
Q9ZNT0	Arabidopsis thaliana	Plants	435		0	False	2
Q9H015	Homo sapiens	Metazoa	551		0	True	2
Q9D9D8	Mus musculus	Metazoa	189		0	False	2
Q8TEV9	Homo sapiens	Metazoa	937		0	False	2
Q8K3P1	Mus musculus	Metazoa	485		0	True	2
Q06185	Mus musculus	Metazoa	71		0	False	2
P53397	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	376		0	False	2
P86397	Homo sapiens	Metazoa	168		0	False	2
P46984	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123		0	False	2
Q12256	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	659		0	False	2
O74418	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	244		0	False	2
Q2T9J0	Homo sapiens	Metazoa	566		0	False	2
Q22829	Caenorhabditis elegans	Metazoa	470		0	False	2
Q96SZ6	Homo sapiens	Metazoa	601		0	False	2
Q9P0S2	Homo sapiens	Metazoa	106		0	True	2
P27351	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	700		0	False	2
Q9V9W8	Drosophila melanogaster	Metazoa	815		0	False	2
O35453	Mus musculus	Metazoa	436		0	True	2
P21190	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360		0	False	2
Q9M126	Arabidopsis thaliana	Plants	457		0	False	2
Q8GXA4	Arabidopsis thaliana	Plants	489		0	False	2
Q3E7D0	Arabidopsis thaliana	Plants	709		0	False	2
P37288	Homo sapiens	Metazoa	418		0	True	2
P51582	Homo sapiens	Metazoa	365		0	True	2
P10871	Spinacia oleracea	Plants	472		0	False	2
Q8R4T9	Mus musculus	Metazoa	930		0	False	2
C7AJA4	Trypanosoma brucei brucei	Other	406		0	False	2
Q7TPS0	Mus musculus	Metazoa	764		0	False	2
O75446	Homo sapiens	Metazoa	220		0	False	2
Q9R1T5	Rattus norvegicus	Metazoa	312		0	False	2
P22936	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	367		0	False	2
P62942	Homo sapiens	Metazoa	108		0	False	2
P50617	Rattus norvegicus	Metazoa	707		0	False	2
P38159	Homo sapiens	Metazoa	391		0	False	2
Q6P5Z2	Homo sapiens	Metazoa	889		0	False	2
Q7X7A4	Oryza sativa subsp. japonica	Plants	475		0	False	2
P09088	Caenorhabditis elegans	Metazoa	321		0	False	2
P04637	Homo sapiens	Metazoa	393		0	False	2
Q6QHD1	Oryza sativa subsp. japonica	Plants	348		0	False	2
P0C219	Rattus norvegicus	Metazoa	858		0	False	2
Q8K557	Mus musculus	Metazoa	490		0	False	2
P04083	Homo sapiens	Metazoa	346		0	False	2
Q96PV4	Homo sapiens	Metazoa	448		0	False	2
Q96DG6	Homo sapiens	Metazoa	245		0	False	2
O64764	Arabidopsis thaliana	Plants	194		0	False	2
Q6S5L8	Homo sapiens	Metazoa	630		0	False	2
Q9BXM7	Homo sapiens	Metazoa	581		0	False	2
Q05776	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	175		0	False	2
Q15554	Homo sapiens	Metazoa	542		0	False	2
P48598	Drosophila melanogaster	Metazoa	259		0	False	2
O43909	Homo sapiens	Metazoa	919		0	True	2
Q75WB5	Bos taurus	Metazoa	1288		0	False	2
Q230X8	Tetrahymena thermophila (strain SB210)	Other	423		0	False	2
