accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
Q9Y4R8	Homo sapiens	Metazoa	837		0	False	1
Q9URY2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	474		0	False	1
Q12136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	610		0	False	1
O43929	Homo sapiens	Metazoa	436		0	False	1
P0CT61	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	139		0	False	1
O74962	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	403		0	False	1
P53040	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	516		0	False	1
Q9ET80	Mus musculus	Metazoa	660		0	False	1
C9JRZ8	Homo sapiens	Metazoa	316		0	False	1
Q9JL21	Mus musculus	Metazoa	362		0	True	1
Q9USW5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	262		0	False	1
P16371	Drosophila melanogaster	Metazoa	730		0	False	1
Q12972	Homo sapiens	Metazoa	351		0	False	1
Q8IXQ6	Homo sapiens	Metazoa	854		0	False	1
P17427	Mus musculus	Metazoa	938		0	False	1
Q76NM6	Plasmodium falciparum (isolate 3D7)	Other	611		0	False	1
P99998	Pan troglodytes	Metazoa	105		0	False	1
Q64273	Rattus norvegicus	Metazoa	427		0	True	1
Q96G21	Homo sapiens	Metazoa	291		0	False	1
Q3UMC0	Mus musculus	Metazoa	893		0	False	1
Q9FUQ7	Arabidopsis thaliana	Plants	214		0	False	1
O88466	Mus musculus	Metazoa	1888		0	False	1
Q7S1R6	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	267		0	False	1
Q9YH58	Gallus gallus	Metazoa	541		0	False	1
Q9BRJ2	Homo sapiens	Metazoa	306		0	False	1
P97433	Mus musculus	Metazoa	1700		0	False	1
Q14674	Homo sapiens	Metazoa	2120		0	False	1
Q84P21	Arabidopsis thaliana	Plants	546		0	False	1
Q5XI78	Rattus norvegicus	Metazoa	1023		0	False	1
Q9UHF7	Homo sapiens	Metazoa	1281		0	False	1
Q03373	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	323		0	False	1
P49842	Homo sapiens	Metazoa	254		0	False	1
P87060	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	775		0	False	1
Q9SIV5	Arabidopsis thaliana	Plants	1773		0	False	1
P57740	Homo sapiens	Metazoa	925		0	False	1
Q9NR77	Homo sapiens	Metazoa	195		0	True	1
P53817	Rattus norvegicus	Metazoa	160		0	False	1
P18754	Homo sapiens	Metazoa	421		0	False	1
Q94F00	Arabidopsis thaliana	Plants	371		0	False	1
Q54HC6	Dictyostelium discoideum	Other	1460		0	False	1
Q8IWY9	Homo sapiens	Metazoa	1227		0	False	1
Q99627	Homo sapiens	Metazoa	209		0	False	1
O14310	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	933		0	False	1
P29496	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	775		0	False	1
Q9YHY6	Xenopus laevis	Metazoa	1364		0	False	1
P58735	Mus musculus	Metazoa	704		0	True	1
Q9CQZ5	Mus musculus	Metazoa	131		0	False	1
Q8VDU0	Mus musculus	Metazoa	679		0	False	1
P00025	Katsuwonus pelamis	Metazoa	104		0	False	1
P27925	Bos taurus	Metazoa	325		0	False	1
P32494	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	702		0	False	1
Q9FMX3	Arabidopsis thaliana	Plants	514		0	True	1
Q8BRE0	Mus musculus	Metazoa	195		0	False	1
G5EFI7	Caenorhabditis elegans	Metazoa	931		0	False	1
Q9D687	Mus musculus	Metazoa	634		0	True	1
P42844	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	174		0	False	1
Q8H107	Arabidopsis thaliana	Plants	464		0	False	1
O14832	Homo sapiens	Metazoa	338		0	False	1
Q8MXU4	Caenorhabditis elegans	Metazoa	107		0	False	1
Q69ZK0	Mus musculus	Metazoa	1650		0	False	1
Q655V5	Oryza sativa subsp. japonica	Plants	250		0	False	1
P35691	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	167		0	False	1
P06541	Chlamydomonas reinhardtii	Plants	481		0	False	1
Q0D4J7	Oryza sativa subsp. japonica	Plants	339		0	False	1
Q3MK94	Arabidopsis thaliana	Plants	428		0	False	1
P21240	Arabidopsis thaliana	Plants	600		0	False	1
P55229	Arabidopsis thaliana	Plants	522		0	False	1
Q3U9G9	Mus musculus	Metazoa	626		0	False	1
Q91VX9	Mus musculus	Metazoa	697		0	True	1
Q9XVI2	Caenorhabditis elegans	Metazoa	811		0	False	1
Q8CGU4	Rattus norvegicus	Metazoa	1186		0	False	1
P43586	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	204		0	False	1
Q04726	Homo sapiens	Metazoa	772		0	False	1
Q02794	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	444		0	False	1
Q03254	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	732		0	False	1
P11325	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	894		0	False	1
Q6ZBH6	Oryza sativa subsp. japonica	Plants	373		0	False	1
Q96ER9	Homo sapiens	Metazoa	411		0	False	1
P48430	Gallus gallus	Metazoa	315		0	False	1
P46367	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	519		0	False	1
Q9JM59	Rattus norvegicus	Metazoa	270		0	False	1
Q944Q0	Arabidopsis thaliana	Plants	563		0	False	1
P05423	Homo sapiens	Metazoa	398		0	False	1
Q8TD86	Homo sapiens	Metazoa	181		0	False	1
Q9CWR7	Mus musculus	Metazoa	339		0	True	1
P00441	Homo sapiens	Metazoa	154		0	False	1
P53125	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1264		0	False	1
Q9U2M1	Caenorhabditis elegans	Metazoa	1499		0	False	1
Q06324	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	491		0	False	1
P10114	Homo sapiens	Metazoa	183		0	False	1
Q7KN62	Drosophila melanogaster	Metazoa	801		0	False	1
Q5ND04	Mus musculus	Metazoa	624		0	False	1
Q8VC56	Mus musculus	Metazoa	488		0	False	1
P22353	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238		0	False	1
Q5AMH6	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	821		0	False	1
Q9WTU6	Mus musculus	Metazoa	423		0	False	1
C0HKE8	Mus musculus	Metazoa	130		0	False	1
P21788	Hemicentrotus pulcherrimus	Metazoa	150		0	False	1
P63280	Mus musculus	Metazoa	158		0	False	1
Q9DBP0	Mus musculus	Metazoa	697		0	False	1
P32839	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	456		0	True	1
Q02067	Mus musculus	Metazoa	231		0	False	1
P00049	Ustilago sphaerogena	Fungi	107		0	False	1
Q9JHS2	Rattus norvegicus	Metazoa	662		0	False	1
Q8HTL5	Chlamydomonas reinhardtii	Plants	175		0	True	1
P93431	Oryza sativa subsp. japonica	Plants	466		0	False	1
Q9Y253	Homo sapiens	Metazoa	713		0	False	1
Q7TNK1	Mus musculus	Metazoa	735		0	False	1
P82912	Homo sapiens	Metazoa	194		0	False	1
O88454	Mus musculus	Metazoa	398		0	True	1
P28178	Dictyostelium discoideum	Other	479		0	False	1
Q96KM6	Homo sapiens	Metazoa	892		0	False	1
Q6VN20	Homo sapiens	Metazoa	620		0	False	1
Q9W3C1	Drosophila melanogaster	Metazoa	1008		0	False	1
P03929	Bos taurus	Metazoa	66		0	True	1
Q23670	Caenorhabditis elegans	Metazoa	1520		0	False	1
Q9H633	Homo sapiens	Metazoa	154		0	False	1
Q9UUF3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	287		0	False	1
Q9FLL1	Arabidopsis thaliana	Plants	602		0	False	1
P40156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	214		0	False	1
D3ZAW2	Rattus norvegicus	Metazoa	406		0	True	1
A0A0P0XB70	Oryza sativa subsp. japonica	Plants	158		0	False	1
Q02548	Homo sapiens	Metazoa	391		0	False	1
Q7SGH0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	98		0	False	1
P47809	Mus musculus	Metazoa	397		0	False	1
Q9NP64	Homo sapiens	Metazoa	241		0	False	1
Q9H6E5	Homo sapiens	Metazoa	874		0	False	1
Q8S9K3	Arabidopsis thaliana	Plants	758		0	False	1
Q10474	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	258		0	False	1
Q9NP71	Homo sapiens	Metazoa	852		0	False	1
Q53TQ3	Homo sapiens	Metazoa	1027		0	False	1
Q5BPF3	Arabidopsis thaliana	Plants	262		0	False	1
P31007	Drosophila melanogaster	Metazoa	970		0	False	1
Q13084	Homo sapiens	Metazoa	256		0	False	1
Q9JHU3	Mus musculus	Metazoa	346		0	False	1
E7F568	Danio rerio	Metazoa	1343		0	False	1
Q8BHS6	Mus musculus	Metazoa	379		0	True	1
Q9ZNQ8	Arabidopsis thaliana	Plants	633		0	False	1
P13433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1351		0	False	1
Q9SH69	Arabidopsis thaliana	Plants	487		0	False	1
Q9XIB5	Arabidopsis thaliana	Plants	226		0	False	1
O94290	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	217		0	False	1
Q9D1P2	Mus musculus	Metazoa	458		0	False	1
P14635	Homo sapiens	Metazoa	433		0	False	1
Q9M9T4	Arabidopsis thaliana	Plants	442		0	False	1
P49866	Drosophila melanogaster	Metazoa	704		0	False	1
Q9NZD1	Homo sapiens	Metazoa	345		0	True	1
Q9LYK7	Arabidopsis thaliana	Plants	590		0	False	1
Q80TH2	Mus musculus	Metazoa	1402		0	False	1
Q9FFG0	Arabidopsis thaliana	Plants	248		0	False	1
Q9BWU0	Homo sapiens	Metazoa	742		0	False	1
P0C2C0	Rattus norvegicus	Metazoa	206		0	False	1
Q13133	Homo sapiens	Metazoa	447		0	False	1
P53838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	576		0	True	1
P52756	Homo sapiens	Metazoa	815		0	False	1
Q9Y446	Homo sapiens	Metazoa	797		0	False	1
O74859	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	232		0	False	1
Q8N7J2	Homo sapiens	Metazoa	671		0	False	1
P82191	Spinacia oleracea	Plants	305		0	False	1
P40381	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	328		0	False	1
Q4WW97	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	292		0	False	1
Q9FIU5	Arabidopsis thaliana	Plants	440		0	True	1
P38801	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	184		0	False	1
P46089	Homo sapiens	Metazoa	330		0	True	1
P53218	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	158		0	False	1
Q2HJ10	Mus musculus	Metazoa	371		0	True	1
Q9GTP4	Crithidia fasciculata	Other	502		0	True	1
P06809	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	186		0	False	1
Q9HB75	Homo sapiens	Metazoa	910		0	False	1
P52434	Homo sapiens	Metazoa	150		0	False	1
Q9D030	Mus musculus	Metazoa	160		0	False	1
Q17850	Caenorhabditis elegans	Metazoa	572		0	False	1
Q9UIJ5	Homo sapiens	Metazoa	367		0	True	1
Q9P2R7	Homo sapiens	Metazoa	463		0	False	1
Q07053	Crithidia fasciculata	Other	128		0	False	1
Q8R4Z9	Rattus norvegicus	Metazoa	741		0	False	1
Q9R061	Mus musculus	Metazoa	275		0	False	1
Q9NYJ8	Homo sapiens	Metazoa	693		0	False	1
Q96HY7	Homo sapiens	Metazoa	919		0	False	1
Q9LZW2	Arabidopsis thaliana	Plants	270		0	False	1
O74910	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	638		0	False	1
Q03250	Arabidopsis thaliana	Plants	176		0	False	1
Q6PCZ4	Mus musculus	Metazoa	918		0	False	1
Q8WXE1	Homo sapiens	Metazoa	791		0	False	1
O14285	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	164		0	False	1
Q96RE9	Homo sapiens	Metazoa	604		0	False	1
Q3ZBI7	Bos taurus	Metazoa	58		0	True	1
P48237	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	864		0	False	1
O00763	Homo sapiens	Metazoa	2458		0	False	1
O00214	Homo sapiens	Metazoa	317		0	False	1
Q9WTV7	Mus musculus	Metazoa	600		0	False	1
Q8R2Y0	Mus musculus	Metazoa	336		0	True	1
P14063	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	131		0	False	1
Q96RI1	Homo sapiens	Metazoa	486		0	False	1
P23196	Bos taurus	Metazoa	318		0	False	1
Q9NRR5	Homo sapiens	Metazoa	601		0	False	1
Q9USU8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	551		0	False	1
P70425	Mus musculus	Metazoa	217		0	False	1
Q17569	Caenorhabditis elegans	Metazoa	389		0	False	1
Q9SGE2	Arabidopsis thaliana	Plants	111		0	False	1
Q9BXP2	Homo sapiens	Metazoa	914		0	True	1
Q9DBU6	Mus musculus	Metazoa	334		0	False	1
Q9XGP7	Oryza sativa subsp. japonica	Plants	252		0	False	1
Q06494	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	345		0	False	1
Q9LU89	Arabidopsis thaliana	Plants	510		0	False	1
P48329	Cyanophora paradoxa	Other	180		0	False	1
Q28851	Bos taurus	Metazoa	88		0	True	1
P11471	Chlamydomonas reinhardtii	Plants	245		0	False	1
Q9CQT6	Mus musculus	Metazoa	229		0	False	1
Q03667	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	156		0	False	1
E9PTA2	Rattus norvegicus	Metazoa	1507		0	False	1
O08608	Mus musculus	Metazoa	189		0	False	1
P25233	Mus musculus	Metazoa	325		0	False	1
O14114	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1190		0	False	1
P56402	Mus musculus	Metazoa	271		0	True	1
P25856	Arabidopsis thaliana	Plants	396		0	False	1
Q9LMT7	Arabidopsis thaliana	Plants	478		0	False	1
E5L8F7	Lotus japonicus	Plants	358		0	False	1
Q99504	Homo sapiens	Metazoa	573		0	False	1
Q9NPL8	Homo sapiens	Metazoa	285		0	True	1
Q9H8M7	Homo sapiens	Metazoa	445		0	False	1
Q12126	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	335		0	False	1
Q8K1M6	Mus musculus	Metazoa	736		0	False	1
Q9FDW8	Arabidopsis thaliana	Plants	135		0	False	1
Q8K4V4	Rattus norvegicus	Metazoa	539		0	False	1
Q03048	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	143		0	False	1
P19787	Penicillium chrysogenum	Fungi	3746		0	False	1
P25644	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	796		0	False	1
P25688	Mus musculus	Metazoa	303		0	False	1
Q12181	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	623		0	False	1
Q9P7N0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	392		0	False	1
P38071	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	380		0	False	1
O15350	Homo sapiens	Metazoa	636		0	False	1
Q9VJY8	Drosophila melanogaster	Metazoa	285		0	False	1
Q9W0S9	Drosophila melanogaster	Metazoa	1773		0	False	1
Q9C8K2	Arabidopsis thaliana	Plants	687		0	False	1
P43244	Rattus norvegicus	Metazoa	845		0	False	1
Q5XIH7	Rattus norvegicus	Metazoa	299		0	False	1
Q8N7H5	Homo sapiens	Metazoa	531		0	False	1
P46013	Homo sapiens	Metazoa	3256		0	False	1
O42978	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	80		0	False	1
P49905	Drosophila melanogaster	Metazoa	196		0	False	1
Q672J9	Mus musculus	Metazoa	568		0	True	1
P09368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	476		0	False	1
Q9Y5N1	Homo sapiens	Metazoa	445		0	True	1
A0A0B4J1F4	Mus musculus	Metazoa	415		0	False	1
O65370	Arabidopsis thaliana	Plants	138		0	False	1
Q9LZF8	Arabidopsis thaliana	Plants	420		0	False	1
Q16348	Homo sapiens	Metazoa	729		0	True	1
Q7PLS8	Drosophila melanogaster	Metazoa	1068		0	False	1
P30405	Homo sapiens	Metazoa	207		0	False	1
Q06091	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	175		0	False	1
O59793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	384		0	False	1
Q3UV55	Mus musculus	Metazoa	615		0	False	1
O04259	Arabidopsis thaliana	Plants	214		0	False	1
Q9Z205	Mus musculus	Metazoa	269		0	False	1
Q8BJA3	Mus musculus	Metazoa	419		0	False	1
Q8RXD9	Arabidopsis thaliana	Plants	955		0	False	1
F1LM93	Rattus norvegicus	Metazoa	541		0	False	1
Q99207	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	810		0	False	1
P32656	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	232		0	False	1
Q80YF9	Mus musculus	Metazoa	1305		0	False	1
Q99527	Homo sapiens	Metazoa	375		0	True	1
Q9BUV0	Homo sapiens	Metazoa	290		0	False	1
A6NK89	Homo sapiens	Metazoa	507		0	False	1
Q0DIQ5	Oryza sativa subsp. japonica	Plants	1510		0	False	1
P53297	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	722		0	False	1
P25873	Arabidopsis thaliana	Plants	277		0	False	1
P40384	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	345		0	False	1
Q84TH9	Arabidopsis thaliana	Plants	959		0	False	1
P19880	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	650		0	False	1
P97287	Mus musculus	Metazoa	331		0	False	1
Q6P8W9	Mus musculus	Metazoa	181		0	False	1
Q5AJ71	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	281		0	False	1
Q96JH7	Homo sapiens	Metazoa	1222		0	False	1
Q6P2D8	Homo sapiens	Metazoa	792		0	False	1
Q9P7S7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	508		0	False	1
Q3T0J3	Bos taurus	Metazoa	251		0	False	1
P50148	Homo sapiens	Metazoa	359		0	False	1
Q9SQI2	Arabidopsis thaliana	Plants	1173		0	False	1
Q09725	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1587		0	False	1
Q8IBN8	Plasmodium falciparum (isolate 3D7)	Other	899		0	False	1
E9RBG1	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	1497		0	False	1
P32910	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	317		0	False	1
Q8L8B8	Arabidopsis thaliana	Plants	215		0	False	1
P62306	Homo sapiens	Metazoa	86		0	False	1
P35568	Homo sapiens	Metazoa	1242		0	False	1
P52656	Drosophila melanogaster	Metazoa	106		0	False	1
P47039	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	444		0	False	1
P38637	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	319		0	False	1
P62993	Homo sapiens	Metazoa	217		0	False	1
P13788	Spinacia oleracea	Plants	201		0	False	1
P52285	Dictyostelium discoideum	Other	162		0	False	1
Q9HD42	Homo sapiens	Metazoa	196		0	False	1
Q96P16	Homo sapiens	Metazoa	312		0	False	1
P00973	Homo sapiens	Metazoa	400		0	False	1
O43272	Homo sapiens	Metazoa	600		0	False	1
Q80ZI1	Mus musculus	Metazoa	223		0	False	1
P32442	Mus musculus	Metazoa	253		0	False	1
P30291	Homo sapiens	Metazoa	646		0	False	1
P25846	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	959		0	False	1
Q14451	Homo sapiens	Metazoa	532		0	False	1
Q9SN86	Arabidopsis thaliana	Plants	403		0	False	1
P91943	Drosophila melanogaster	Metazoa	751		0	False	1
O65499	Arabidopsis thaliana	Plants	284		0	False	1
Q9VB46	Drosophila melanogaster	Metazoa	579		0	True	1
Q86UG4	Homo sapiens	Metazoa	719		0	False	1
Q923J1	Mus musculus	Metazoa	1863		0	False	1
Q9C8W9	Arabidopsis thaliana	Plants	324		0	False	1
Q965H3	Caenorhabditis elegans	Metazoa	735		0	False	1
P82669	Bos taurus	Metazoa	173		0	False	1
Q9SQ68	Papaver somniferum	Plants	321		0	False	1
A9JRD8	Danio rerio	Metazoa	540		0	False	1
O55057	Mus musculus	Metazoa	150		0	False	1
Q96S94	Homo sapiens	Metazoa	520		0	False	1
Q9P0M9	Homo sapiens	Metazoa	148		0	False	1
Q9ZST9	Pisum sativum	Plants	252		0	False	1
Q9ZVJ3	Arabidopsis thaliana	Plants	550		0	False	1
Q8N3F8	Homo sapiens	Metazoa	863		0	False	1
P70563	Rattus norvegicus	Metazoa	313		0	False	1
P35734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	292		0	False	1
P52569	Homo sapiens	Metazoa	658		0	True	1
Q9H4I9	Homo sapiens	Metazoa	107		0	True	1
O43482	Homo sapiens	Metazoa	229		0	False	1
O43353	Homo sapiens	Metazoa	540		0	False	1
Q8C9X6	Mus musculus	Metazoa	813		0	False	1
Q8TDN6	Homo sapiens	Metazoa	353		0	False	1
P00889	Sus scrofa	Metazoa	464		0	False	1
Q9Y6B6	Homo sapiens	Metazoa	198		0	False	1
Q9S758	Arabidopsis thaliana	Plants	181		0	False	1
O54851	Mus musculus	Metazoa	321		0	True	1
P41181	Homo sapiens	Metazoa	271		0	True	1
Q38799	Arabidopsis thaliana	Plants	363		0	False	1
Q8VYZ5	Arabidopsis thaliana	Plants	900		0	False	1
O35284	Mus musculus	Metazoa	125		0	False	1
A8MTT3	Homo sapiens	Metazoa	80		0	True	1
P15565	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	570		0	False	1
P19075	Homo sapiens	Metazoa	237		0	True	1
P21452	Homo sapiens	Metazoa	398		0	True	1
P42056	Solanum tuberosum	Plants	276		0	False	1
Q12094	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	313		0	False	1
Q8CGY6	Mus musculus	Metazoa	931		0	False	1
Q9UUI3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	585		0	False	1
Q9ESQ4	Rattus norvegicus	Metazoa	395		0	True	1
Q07684	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	458		0	False	1
Q99797	Homo sapiens	Metazoa	713		0	False	1
Q8BZ97	Mus musculus	Metazoa	688		0	False	1
Q2TBI6	Bos taurus	Metazoa	188		0	False	1
C7A2A0	Antirrhinum majus	Plants	534		0	False	1
Q7TQ40	Mus musculus	Metazoa	622		0	False	1
Q9FVQ1	Arabidopsis thaliana	Plants	557		0	False	1
Q8TAM2	Homo sapiens	Metazoa	541		0	False	1
Q14004	Homo sapiens	Metazoa	1512		0	False	1
Q08J23	Homo sapiens	Metazoa	767		0	False	1
O75132	Homo sapiens	Metazoa	1171		0	False	1
Q8LDV3	Arabidopsis thaliana	Plants	185		0	False	1
Q9ULJ6	Homo sapiens	Metazoa	1067		0	False	1
Q9Y5N6	Homo sapiens	Metazoa	252		0	False	1
Q969V1	Homo sapiens	Metazoa	340		0	True	1
Q86YV9	Homo sapiens	Metazoa	775		0	False	1
Q96BY6	Homo sapiens	Metazoa	2186		0	False	1
Q9FZ89	Arabidopsis thaliana	Plants	123		0	False	1
Q9Y6G1	Homo sapiens	Metazoa	99		0	True	1
Q9ZRW8	Arabidopsis thaliana	Plants	219		0	False	1
Q8BWM0	Mus musculus	Metazoa	384		0	True	1
Q8LA53	Arabidopsis thaliana	Plants	272		0	False	1
O22043	Arabidopsis thaliana	Plants	336		0	False	1
Q6DV79	Gallus gallus	Metazoa	771		0	False	1
Q8IUQ4	Homo sapiens	Metazoa	282		0	False	1
Q9QXW9	Mus musculus	Metazoa	531		0	True	1
P33778	Homo sapiens	Metazoa	126		0	False	1
Q80WK2	Mus musculus	Metazoa	128		0	True	1
Q60817	Mus musculus	Metazoa	215		0	False	1
P0DP91	Homo sapiens	Metazoa	1061		0	False	1
P50391	Homo sapiens	Metazoa	375		0	True	1
P62263	Homo sapiens	Metazoa	151		0	False	1
P36408	Dictyostelium discoideum	Other	347		0	False	1
P49761	Homo sapiens	Metazoa	490		0	False	1
P11608	Rattus norvegicus	Metazoa	67		0	True	1
Q12180	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1030		0	False	1
Q9UT72	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	205		0	False	1
P35368	Homo sapiens	Metazoa	520		0	True	1
Q54SM3	Dictyostelium discoideum	Other	179		0	False	1
Q5EGY4	Rattus norvegicus	Metazoa	198		0	False	1
P31949	Homo sapiens	Metazoa	105		0	False	1
Q8WYH8	Homo sapiens	Metazoa	240		0	False	1
Q9SZ63	Arabidopsis thaliana	Plants	309		0	False	1
P40023	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	145		0	False	1
Q9NS75	Homo sapiens	Metazoa	346		0	True	1
P51521	Drosophila melanogaster	Metazoa	1351		0	False	1
D3ZGX1	Rattus norvegicus	Metazoa	1517		0	False	1
Q12988	Homo sapiens	Metazoa	150		0	False	1
O23945	Fragaria vesca	Plants	556		0	False	1
P40941	Arabidopsis thaliana	Plants	385		0	True	1
Q9BYE2	Homo sapiens	Metazoa	586		0	False	1
P18296	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1828		0	False	1
Q8TF63	Homo sapiens	Metazoa	244		0	False	1
Q04401	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133		0	False	1
Q9H5J8	Homo sapiens	Metazoa	278		0	False	1
Q01851	Homo sapiens	Metazoa	419		0	False	1
Q9FZ96	Arabidopsis thaliana	Plants	356		0	True	1
Q5SWY8	Mus musculus	Metazoa	596		0	True	1
O43294	Homo sapiens	Metazoa	461		0	False	1
Q3USZ2	Mus musculus	Metazoa	394		0	False	1
P70255	Mus musculus	Metazoa	439		0	False	1
P17152	Homo sapiens	Metazoa	192		0	True	1
Q2TBS2	Bos taurus	Metazoa	209		0	False	1
Q6PI78	Homo sapiens	Metazoa	240		0	False	1
P34218	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	831		0	False	1
Q6P4H8	Homo sapiens	Metazoa	233		0	True	1
P12154	Chlamydomonas reinhardtii	Plants	751		0	True	1
Q01062	Rattus norvegicus	Metazoa	928		0	False	1
Q5XIM7	Rattus norvegicus	Metazoa	626		0	False	1
P36632	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	614		0	False	1
Q9R1C0	Mus musculus	Metazoa	341		0	False	1
Q9R224	Mus musculus	Metazoa	128		0	False	1
P15385	Rattus norvegicus	Metazoa	655		0	False	1
Q93096	Homo sapiens	Metazoa	173		0	False	1
Q92621	Homo sapiens	Metazoa	2012		0	False	1
Q9FMY5	Arabidopsis thaliana	Plants	283		0	False	1
Q7XTE8	Oryza sativa subsp. japonica	Plants	262		0	False	1
Q12046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	339		0	False	1
Q14CX5	Homo sapiens	Metazoa	517		0	True	1
